"","itemid","ianum","ia_text","surp","prev_surp","prev2_surp","len","prev_len","prev2_len","freq","prev_freq","prev2_freq","ent","prev_ent","prev2_ent","total_rt","gaze_rt","firstfix_rt","context"
"1057",12,83,"tanıtan",6.87254543670154,8.61357357544052,3.69147190745753,7,9,5,3.72997428569956,3.02118929906994,4.95999483832842,10.8329671621323,5.77954733371735,7.38327839970589,454.941176470588,331.823529411765,279.588235294118,"long"
"1058",12,84,"ilk",2.23172923838547,6.87254543670154,8.61357357544052,3,7,9,6.22010808804005,3.72997428569956,3.02118929906994,4.63505887985229,10.8329671621323,5.77954733371735,244.352941176471,182.882352941176,154.294117647059,"long"
"1059",12,88,"başlarında",1.67500657848713,0.413875629253913,11.5538735292995,10,8,8,4.17897694729317,4.43933269383026,3.43933269383026,4.17029309272766,1.25719147920609,12.4503042697906,388.294117647059,221.117647058824,169.411764705882,"long"
"1060",12,92,"şekilleri",3.97182984150491,2.11805073803721,11.2880082861244,9,2,9,4.02118929906994,7.36921585741014,3.9698816437465,8.80231069773436,6.35900402069092,11.4255100488663,315.058823529412,257,212.411764705882,"long"
"1061",12,93,"bir",5.99981427069277,3.97182984150491,2.11805073803721,3,9,2,7.34044411484012,4.02118929906994,7.36921585741014,7.17779541015625,8.80231069773436,6.35900402069092,117.294117647059,117.294117647059,117.294117647059,"long"
"1062",12,94,"yetki",15.9264987010038,5.99981427069277,3.97182984150491,5,3,9,4.28103336724773,7.34044411484012,4.02118929906994,7.39627385139465,7.17779541015625,8.80231069773436,249,178.235294117647,178.235294117647,"long"
"1063",12,95,"alanından",9.96154188658685,15.9264987010038,5.99981427069277,9,5,3,3.85003325768977,4.28103336724773,7.34044411484012,7.17653930187225,7.39627385139465,7.17779541015625,416.941176470588,284.470588235294,209.235294117647,"long"
"1064",12,96,"diğerine",0.66512193130411,9.96154188658685,15.9264987010038,8,9,5,4.13987908640124,3.85003325768977,4.28103336724773,3.31373047828674,7.17653930187225,7.39627385139465,344.176470588235,228.411764705882,173.764705882353,"long"
"1065",12,100,"eğer",10.1414907052245,0.0121205141945507,10.8488033721656,4,2,4,5.72015930340596,6.39967372148104,5.8998205024271,8.0717031955719,0.105345644056797,7.07160139083862,186.529411764706,161.823529411765,143.529411764706,"long"
"1066",12,101,"bir",1.46406768242846,10.1414907052245,0.0121205141945507,3,4,2,7.34044411484012,5.72015930340596,6.39967372148104,5.9067530632019,8.0717031955719,0.105345644056797,82.4117647058823,82.4117647058823,77,"long"
"1067",12,102,"kişi",5.12382828953382,1.46406768242846,10.1414907052245,4,3,4,5.80002935924413,7.34044411484012,5.72015930340596,5.95219993591309,5.9067530632019,8.0717031955719,225.411764705882,201.647058823529,161.882352941176,"long"
"1068",12,108,"otomobile",13.5758011313248,0.587720641577406,14.1126114671742,9,4,11,3.00860017176192,6.8998205024271,4.13987908640124,9.13554859161377,2.2148380279541,10.9139351844788,583.352941176471,350.705882352941,246.235294117647,"long"
"1069",12,109,"yeni",6.11637729703326,13.5758011313248,0.587720641577406,4,9,4,6.25042000230889,3.00860017176192,6.8998205024271,7.03388214111328,9.13554859161377,2.2148380279541,227.294117647059,176.411764705882,165.411764705882,"long"
"1070",12,110,"delikler",15.9978533523178,6.11637729703326,13.5758011313248,8,4,9,3.72997428569956,6.25042000230889,3.00860017176192,7.97265386581421,7.03388214111328,9.13554859161377,493.882352941176,387.235294117647,252.411764705882,"long"
"1071",12,111,"açılması",5.6460504059675,15.9978533523178,6.11637729703326,8,8,4,4.22010808804005,3.72997428569956,6.25042000230889,5.76318764686584,7.97265386581421,7.03388214111328,296.235294117647,246.176470588235,199,"long"
"1072",12,112,"gerekiyordu.",1.42458014164108,5.6460504059675,15.9978533523178,12,8,8,4.34044411484012,4.22010808804005,3.72997428569956,4.51988499984145,5.76318764686584,7.97265386581421,548.588235294118,417.705882352941,222.882352941176,"long"
"1073",12,118,"üreticileri,",7.63521026893352,7.29439453682623,8.88218296794994,12,8,11,4.10037054511756,4.72997428569956,3.94987770403687,14.6559722423553,10.3397550582886,18.3255844116211,380.588235294118,296.411764705882,204,"long"
"1074",12,122,"kuruluşlarla",3.00687837147843,6.9006395251888,3.44261120854888,12,12,2,3.16136800223498,5.43933269383026,7.36921585741014,8.08620697259903,8.79052972793579,6.45879745483398,322.176470588235,275.941176470588,191.588235294118,"long"
"1075",12,123,"anlaşmaya",8.07358829423634,3.00687837147843,6.9006395251888,9,12,12,4.32014628611105,3.16136800223498,5.43933269383026,10.1420061588287,8.08620697259903,8.79052972793579,143.588235294118,143.588235294118,136.411764705882,"long"
"1076",12,124,"varınca",5.96877697427642,8.07358829423634,3.00687837147843,7,9,12,3.38021124171161,4.32014628611105,3.16136800223498,8.16294795274734,10.1420061588287,8.08620697259903,317.058823529412,206.764705882353,185.764705882353,"long"
"1077",12,125,"gerçekleşti.",2.78940111032546,5.96877697427642,8.07358829423634,12,7,9,4.58994960132571,3.38021124171161,4.32014628611105,7.33020037412643,8.16294795274734,10.1420061588287,883,492.764705882353,184.294117647059,"long"
"1078",1,13,"taraflı",5.81520125833935,14.9317885694059,8.5218151059973,7,4,4,4.30102999566398,5.12057393120585,5.69983772586725,7.27111399546266,12.3606224060059,9.26481151580811,639.75,359.333333333333,217.208333333333,"short"
"1079",1,14,"bir",4.44642226289519,5.81520125833935,14.9317885694059,3,7,4,7.34044411484012,4.30102999566398,5.12057393120585,9.17063236236572,7.27111399546266,12.3606224060059,173,152.875,131.375,"short"
"1080",1,15,"doğası",12.7279861038947,4.44642226289519,5.81520125833935,6,3,7,4.04921802267018,7.34044411484012,4.30102999566398,12.8639929294586,9.17063236236572,7.27111399546266,434.833333333333,234.916666666667,195.416666666667,"short"
"1081",1,16,"vardır",1.85340180453957,12.7279861038947,4.44642226289519,6,6,3,5.75966784468963,4.04921802267018,7.34044411484012,3.02969193458557,12.8639929294586,9.17063236236572,474.333333333333,174.958333333333,151.416666666667,"short"
"1082",1,17,"ve",3.88400385873583,1.85340180453957,12.7279861038947,2,6,6,7.36921585741014,5.75966784468963,4.04921802267018,2.05784559249878,3.02969193458557,12.8639929294586,99.9583333333333,71.7083333333333,65.2083333333333,"short"
"1083",1,18,"genellikle",8.84042426312721,3.88400385873583,1.85340180453957,10,2,6,5.13033376849501,7.36921585741014,5.75966784468963,8.55545806884766,2.05784559249878,3.02969193458557,534.916666666667,296.458333333333,211.75,"short"
"1084",1,19,"iki",5.38200026657598,8.84042426312721,3.88400385873583,3,10,2,6.20951501454263,5.13033376849501,7.36921585741014,9.08066463470459,8.55545806884766,2.05784559249878,187.291666666667,129.25,123.041666666667,"short"
"1085",1,20,"yüzü",11.1685677563294,5.38200026657598,8.84042426312721,4,3,10,4.71011736511182,6.20951501454263,5.13033376849501,10.6957285404205,9.08066463470459,8.55545806884766,457.416666666667,259.208333333333,238.666666666667,"short"
