"","itemid","ianum","ia_text","surp","prev_surp","prev2_surp","len","prev_len","prev2_len","freq","prev_freq","prev2_freq","ent","prev_ent","prev2_ent","total_rt","gaze_rt","firstfix_rt","context"
"3577",9,100,"bijenkolonie",24.2631157077854,4.79784283819965,3.93850602162044,12,2,5,1.22010808804005,7.72997428569956,5.72997428569956,18.6287767887115,2.07748651504517,4.79737043380737,665.857142857143,301.142857142857,180.214285714286,"short"
"3578",9,101,"te",2.07101643982085,24.2631157077854,4.79784283819965,2,12,2,7.02118929906994,1.22010808804005,7.72997428569956,5.64275598526001,18.6287767887115,2.07748651504517,115.535714285714,85.3214285714286,78.8928571428571,"short"
"3579",9,102,"vernietigen.",7.60153649697536,2.07101643982085,24.2631157077854,12,2,12,4.32014628611105,7.02118929906994,1.22010808804005,9.26169858919457,5.64275598526001,18.6287767887115,647.964285714286,429.607142857143,237.392857142857,"short"
"3580",9,103,"Tot",0,7.60153649697536,2.07101643982085,3,12,2,6.38916608436453,4.32014628611105,7.02118929906994,0,9.26169858919457,5.64275598526001,169.928571428571,124.928571428571,124.928571428571,"short"
"3581",9,104,"in",8.60309816136647,0,7.60153649697536,2,3,12,7.35983548233989,6.38916608436453,4.32014628611105,8.42986583709717,0,9.26169858919457,199.5,164.857142857143,164.857142857143,"short"
"3582",9,105,"de",3.14300588226169,8.60309816136647,0,2,2,3,7.72997428569956,7.35983548233989,6.38916608436453,9.205641746521,8.42986583709717,0,190.642857142857,153.892857142857,153.892857142857,"short"
"3583",9,106,"twintigste",7.61259424696946,3.14300588226169,8.60309816136647,10,2,2,3.79028516403324,7.72997428569956,7.35983548233989,9.11853343248367,9.205641746521,8.42986583709717,357.892857142857,192.357142857143,168.857142857143,"short"
"3584",9,107,"eeuw",0.053773614129121,7.61259424696946,3.14300588226169,4,10,2,4.95999483832842,3.79028516403324,7.72997428569956,0.394840657711029,9.11853343248367,9.205641746521,194.642857142857,125.107142857143,123.178571428571,"short"
"3585",9,108,"werden",4.04785073614461,0.053773614129121,7.61259424696946,6,4,10,5.78031731214015,4.95999483832842,3.79028516403324,6.29638671875,0.394840657711029,9.11853343248367,341.392857142857,214.928571428571,192.428571428571,"short"
"3586",9,109,"bijen",15.1068593229622,4.04785073614461,0.053773614129121,5,6,4,4.04921802267018,5.78031731214015,4.95999483832842,14.3489179611206,6.29638671875,0.394840657711029,413.464285714286,208.678571428571,185.928571428571,"short"
"3587",9,110,"in",3.57171459301178,15.1068593229622,4.04785073614461,2,5,6,7.35983548233989,4.04921802267018,5.78031731214015,7.63814353942871,14.3489179611206,6.29638671875,190.071428571429,148.5,121.285714285714,"short"
"3588",9,111,"gevlochten",18.636964212043,3.57171459301178,15.1068593229622,10,2,5,3.04921802267018,7.35983548233989,4.04921802267018,7.97018454968929,7.63814353942871,14.3489179611206,768.75,329.428571428571,261,"short"
"3589",9,112,"bijenkorven",12.8710165723823,18.636964212043,3.57171459301178,11,10,2,2.34044411484012,3.04921802267018,7.35983548233989,13.9011442661285,7.97018454968929,7.63814353942871,634.642857142857,346.928571428571,235.428571428571,"short"
"3590",9,113,"gehouden.",4.05893731192688,12.8710165723823,18.636964212043,9,11,10,5.13987908640124,2.34044411484012,3.04921802267018,9.5322093963623,13.9011442661285,7.97018454968929,452.428571428571,341.214285714286,244.571428571429,"short"
"3591",9,114,"De",0,4.05893731192688,12.8710165723823,2,9,11,7.72997428569956,5.13987908640124,2.34044411484012,0,9.5322093963623,13.9011442661285,154.964285714286,98.3214285714286,98.3214285714286,"short"
"3592",9,115,"methode",13.6071167521871,0,4.05893731192688,7,2,9,4.40993312333129,7.72997428569956,5.13987908640124,18.2664041519165,0,9.5322093963623,606.107142857143,247.285714285714,199.964285714286,"short"
"3593",9,116,"van",2.62473182914093,13.6071167521871,0,3,7,2,7.51054501020661,4.40993312333129,7.72997428569956,6.28729295730591,18.2664041519165,0,178.214285714286,114.428571428571,104.571428571429,"short"
"3594",9,117,"honing",13.2670291639659,2.62473182914093,13.6071167521871,6,3,7,4,7.51054501020661,4.40993312333129,10.0053133368492,6.28729295730591,18.2664041519165,418,242.714285714286,206,"short"
"3595",9,118,"oogsten",18.8061043475725,13.2670291639659,2.62473182914093,7,6,3,3.79028516403324,4,7.51054501020661,12.9813265800476,10.0053133368492,6.28729295730591,583.678571428571,339.607142857143,217.107142857143,"short"
"3596",9,119,"bleef",15.2005172789551,18.8061043475725,13.2670291639659,5,7,6,4.92012332629072,3.79028516403324,4,6.8666820526123,12.9813265800476,10.0053133368492,304.357142857143,185.392857142857,185.392857142857,"short"
"3597",9,120,"hetzelfde.",8.33832697002702,15.2005172789551,18.8061043475725,10,5,7,5.2405492482826,4.92012332629072,3.79028516403324,11.0335974693298,6.8666820526123,12.9813265800476,447.857142857143,256.964285714286,216.25,"short"
"3598",9,121,"Omdat",8.65539390048196,8.33832697002702,15.2005172789551,5,10,5,5.94987770403687,5.2405492482826,4.92012332629072,9.32498836517334,11.0335974693298,6.8666820526123,211.75,149.714285714286,143.75,"short"
"3599",9,122,"het",2.8316659123502,8.65539390048196,8.33832697002702,3,5,10,7.48995847942483,5.94987770403687,5.2405492482826,5.90011358261108,9.32498836517334,11.0335974693298,176.678571428571,133.785714285714,133.785714285714,"short"
"3600",9,123,"bijenvolk",19.5980266722525,2.8316659123502,8.65539390048196,9,3,5,1.64048143697042,7.48995847942483,5.94987770403687,19.3470325469971,5.90011358261108,9.32498836517334,535.035714285714,285,184.107142857143,"short"
"3601",9,124,"daarvoor",12.1425454389846,19.5980266722525,2.8316659123502,8,9,3,4.8998205024271,1.64048143697042,7.48995847942483,7.71194076538086,19.3470325469971,5.90011358261108,361.857142857143,215.642857142857,175.892857142857,"short"
"3602",9,125,"gedood",16.222145566704,12.1425454389846,19.5980266722525,6,8,9,4.78031731214015,4.8998205024271,1.64048143697042,11.1718871593475,7.71194076538086,19.3470325469971,353.107142857143,250.785714285714,198.892857142857,"short"
"3603",9,126,"moest",5.00933612465201,16.222145566704,12.1425454389846,5,6,8,5.41995574848976,4.78031731214015,4.8998205024271,3.41406631469727,11.1718871593475,7.71194076538086,268.964285714286,194.107142857143,155.321428571429,"short"
