"","surp","y_lower","y_upper","y","delta","lang","model","linear"
"1418",1,1.08519333306675,4.32878292420696,2.89525467501799,19.0730912539957,"ko","mgpt_sc","non-linear"
"1419",1.1,1.53453814462105,4.51889339469167,3.17961808866075,19.0730912539957,"ko","mgpt_sc","non-linear"
"1420",1.2,1.91001482939453,4.70897393493165,3.46250662977235,19.0730912539957,"ko","mgpt_sc","non-linear"
"1421",1.3,2.28196495651193,4.89902182399555,3.74378621903177,19.0730912539957,"ko","mgpt_sc","non-linear"
"1422",1.4,2.65009464616859,5.08903434095205,4.02332277711802,19.0730912539957,"ko","mgpt_sc","non-linear"
"1423",1.5,3.01411001855984,5.2790087648698,4.30098222471006,19.0730912539957,"ko","mgpt_sc","non-linear"
"1424",1.6,3.2809166248605,5.50061059304931,4.5766304824869,19.0730912539957,"ko","mgpt_sc","non-linear"
"1425",1.7,3.52207469790815,5.86036039731783,4.85013347112751,19.0730912539957,"ko","mgpt_sc","non-linear"
"1426",1.8,3.76231952593987,6.21523828892011,5.12135711131087,19.0730912539957,"ko","mgpt_sc","non-linear"
"1427",1.9,3.97230024810635,6.60978617192747,5.39016732371598,19.0730912539957,"ko","mgpt_sc","non-linear"
"1428",2,4.17812912016518,7.01293917747089,5.65643002902183,19.0730912539957,"ko","mgpt_sc","non-linear"
"1429",2.1,4.38462285117017,7.4075821133698,5.92001114790738,19.0730912539957,"ko","mgpt_sc","non-linear"
"1430",2.2,4.59181468406865,7.79328947614198,6.18077660105165,19.0730912539957,"ko","mgpt_sc","non-linear"
"1431",2.3,4.79973786180792,8.1696357623052,6.4385923091336,19.0730912539957,"ko","mgpt_sc","non-linear"
"1432",2.4,5.00842562733528,8.53619546837724,6.69332419283223,19.0730912539957,"ko","mgpt_sc","non-linear"
"1433",2.5,5.21791122359805,8.89254309087587,6.94483817282651,19.0730912539957,"ko","mgpt_sc","non-linear"
"1434",2.6,5.42822789354354,9.23825312631887,7.19300016979544,19.0730912539957,"ko","mgpt_sc","non-linear"
"1435",2.7,5.63940888011905,9.57290007122401,7.43767610441801,19.0730912539957,"ko","mgpt_sc","non-linear"
"1436",2.8,5.8514874262719,9.89605842210906,7.67873189737319,19.0730912539957,"ko","mgpt_sc","non-linear"
"1437",2.9,6.06449677494938,10.2073026754918,7.91603346933997,19.0730912539957,"ko","mgpt_sc","non-linear"
"1438",3,6.27847016909882,10.50620732789,8.14944674099735,19.0730912539957,"ko","mgpt_sc","non-linear"
"1439",3.1,6.49344085166751,10.7923468758215,8.3788376330243,19.0730912539957,"ko","mgpt_sc","non-linear"
"1440",3.2,6.70944206560277,11.0652958158039,8.60407206609981,19.0730912539957,"ko","mgpt_sc","non-linear"
"1441",3.3,6.92650705385191,11.3246286443552,8.82501596090287,19.0730912539957,"ko","mgpt_sc","non-linear"
"1442",3.4,7.14466905936223,11.569919857993,9.04153523811246,19.0730912539957,"ko","mgpt_sc","non-linear"
"1443",3.5,7.36396132508104,11.8007439532352,9.25349581840756,19.0730912539957,"ko","mgpt_sc","non-linear"
"1444",3.6,7.58441709395565,12.0166754265995,9.46076362246718,19.0730912539957,"ko","mgpt_sc","non-linear"
"1445",3.7,7.80606960893338,12.2172887746036,9.66320457097028,19.0730912539957,"ko","mgpt_sc","non-linear"
"1446",3.8,8.02895211296152,12.4021584937654,9.86068458459586,19.0730912539957,"ko","mgpt_sc","non-linear"
"1447",3.9,8.25309784898739,12.5708590806027,10.0530695840229,19.0730912539957,"ko","mgpt_sc","non-linear"
"1448",4,8.47853963766983,12.7230549464639,10.2402562179241,19.0730912539957,"ko","mgpt_sc","non-linear"
"1449",4.1,8.69978223866366,12.8593861886721,10.422474571317,19.0730912539957,"ko","mgpt_sc","non-linear"
"1450",4.2,8.9190190325251,12.9810908442161,10.6001590724419,19.0730912539957,"ko","mgpt_sc","non-linear"
"1451",4.3,9.13988466168067,13.089415590148,10.7737471022424,19.0730912539957,"ko","mgpt_sc","non-linear"
"1452",4.4,9.36241546067311,13.18560710352,10.9436760416621,19.0730912539957,"ko","mgpt_sc","non-linear"
"1453",4.5,9.58664776404511,13.2709120613842,11.1103832716447,19.0730912539957,"ko","mgpt_sc","non-linear"
"1454",4.6,9.8126179063394,13.3465771407927,11.2743061731336,19.0730912539957,"ko","mgpt_sc","non-linear"
"1455",4.7,10.0403622220987,13.4138490187976,11.4358821270726,19.0730912539957,"ko","mgpt_sc","non-linear"
"1456",4.8,10.2699170458657,13.4739743724512,11.5955485144051,19.0730912539957,"ko","mgpt_sc","non-linear"
"1457",4.9,10.5013187121832,13.5281998788056,11.7537427160749,19.0730912539957,"ko","mgpt_sc","non-linear"
"1458",5,10.7166623583392,13.5891104411441,11.9109021130255,19.0730912539957,"ko","mgpt_sc","non-linear"
"1459",5.1,10.9182320783367,13.6913422898958,12.0674640862006,19.0730912539957,"ko","mgpt_sc","non-linear"
"1460",5.2,11.121093852594,13.7913196811994,12.2238660165436,19.0730912539957,"ko","mgpt_sc","non-linear"
"1461",5.3,11.3255389752676,13.8898201958486,12.3805452849983,19.0730912539957,"ko","mgpt_sc","non-linear"
"1462",5.4,11.5064675032633,13.9896374275522,12.5379392725081,19.0730912539957,"ko","mgpt_sc","non-linear"
"1463",5.5,11.6042651278499,14.092828975289,12.6964853600168,19.0730912539957,"ko","mgpt_sc","non-linear"
"1464",5.6,11.6655505469183,14.1967925031946,12.8566209284679,19.0730912539957,"ko","mgpt_sc","non-linear"
"1465",5.7,11.7075326681569,14.302298546854,13.0187833588051,19.0730912539957,"ko","mgpt_sc","non-linear"
"1466",5.8,11.7565323521275,14.410117641852,13.1834100319718,19.0730912539957,"ko","mgpt_sc","non-linear"
"1467",5.9,11.8139311509887,14.5210203237739,13.3509383289118,19.0730912539957,"ko","mgpt_sc","non-linear"
"1468",6,11.8811106168993,14.6357771282045,13.5218056305686,19.0730912539957,"ko","mgpt_sc","non-linear"
"1469",6.1,11.9436952629318,14.7551585907288,13.6964493178858,19.0730912539957,"ko","mgpt_sc","non-linear"
"1470",6.2,12.0184262412026,14.8799352469318,13.875306771807,19.0730912539957,"ko","mgpt_sc","non-linear"
"1471",6.3,12.1139865646324,15.0108776323986,14.0588153732758,19.0730912539957,"ko","mgpt_sc","non-linear"
"1472",6.4,12.2322776463799,15.1716252289286,14.2474125032359,19.0730912539957,"ko","mgpt_sc","non-linear"
"1473",6.5,12.3752008996037,15.3682238233167,14.4415355426308,19.0730912539957,"ko","mgpt_sc","non-linear"
"1474",6.6,12.5444530952115,15.5670506487911,14.6415758907369,19.0730912539957,"ko","mgpt_sc","non-linear"
"1475",6.7,12.7393767468581,15.7719279723033,14.8474744291267,19.0730912539957,"ko","mgpt_sc","non-linear"
"1476",6.8,12.9289018756995,15.9877331909001,15.0589168675365,19.0730912539957,"ko","mgpt_sc","non-linear"
"1477",6.9,13.1345088208216,16.203874938301,15.2755860062753,19.0730912539957,"ko","mgpt_sc","non-linear"
"1478",7,13.3553203199711,16.4207601756841,15.4971646456519,19.0730912539957,"ko","mgpt_sc","non-linear"
"1479",7.1,13.5904591108946,16.6372425285748,15.7233355859754,19.0730912539957,"ko","mgpt_sc","non-linear"
"1480",7.2,13.8390479313388,16.8533123226126,15.9537816275548,19.0730912539957,"ko","mgpt_sc","non-linear"
"1481",7.3,14.1002095190505,17.0689598834369,16.188185570699,19.0730912539957,"ko","mgpt_sc","non-linear"
"1482",7.4,14.3730666117764,17.284175536687,16.426230215717,19.0730912539957,"ko","mgpt_sc","non-linear"
"1483",7.5,14.6567419472632,17.5131892851018,16.6675983629178,19.0730912539957,"ko","mgpt_sc","non-linear"
"1484",7.6,14.9503582632575,17.7455651334432,16.9119728126103,19.0730912539957,"ko","mgpt_sc","non-linear"
"1485",7.7,15.2530382975062,17.9777044900449,17.1590363651036,19.0730912539957,"ko","mgpt_sc","non-linear"
"1486",7.8,15.5639047877558,18.247322997533,17.4084718207066,19.0730912539957,"ko","mgpt_sc","non-linear"
"1487",7.9,15.8820804717531,18.5259654092445,17.6599619797282,19.0730912539957,"ko","mgpt_sc","non-linear"
"1488",8,16.2063189572115,18.804345489282,17.9131896424775,19.0730912539957,"ko","mgpt_sc","non-linear"
"1489",8.1,16.4788926346007,19.0822965239103,18.1678376092635,19.0730912539957,"ko","mgpt_sc","non-linear"
"1490",8.2,16.755223917412,19.3596517993944,18.423588680395,19.0730912539957,"ko","mgpt_sc","non-linear"
"1491",8.3,17.0348162343807,19.6362446019991,18.6801256561811,19.0730912539957,"ko","mgpt_sc","non-linear"
"1492",8.4,17.3171730142424,19.9119082179891,18.9371313369308,19.0730912539957,"ko","mgpt_sc","non-linear"
"1493",8.5,17.6017976857323,20.1864759336294,19.194288522953,19.0730912539957,"ko","mgpt_sc","non-linear"
"1494",8.6,17.8881936775859,20.4775822938974,19.4512800145567,19.0730912539957,"ko","mgpt_sc","non-linear"
"1495",8.7,18.1758644185385,20.8008575708039,19.7077886120508,19.0730912539957,"ko","mgpt_sc","non-linear"
"1496",8.8,18.4643133373256,21.1212720350112,19.9634971157444,19.0730912539957,"ko","mgpt_sc","non-linear"
"1497",8.9,18.7530438626826,21.4382805824818,20.2180883259465,19.0730912539957,"ko","mgpt_sc","non-linear"
"1498",9,19.0415594233448,21.751338109178,20.4712450429659,19.0730912539957,"ko","mgpt_sc","non-linear"
"1499",9.1,19.3073899551296,22.0607879438167,20.7226500671117,19.0730912539957,"ko","mgpt_sc","non-linear"
"1500",9.2,19.5189323201129,22.4247589117011,20.9719866255365,19.0730912539957,"ko","mgpt_sc","non-linear"
"1501",9.3,19.7299269920097,22.7771719654334,21.2190368733291,19.0730912539957,"ko","mgpt_sc","non-linear"
"1502",9.4,19.940362749725,23.1181785712384,21.4638079815851,19.0730912539957,"ko","mgpt_sc","non-linear"
"1503",9.5,20.1502412649967,23.4480752601837,21.7063382444599,19.0730912539957,"ko","mgpt_sc","non-linear"
"1504",9.6,20.3595642095628,23.7671585633367,21.9466659561086,19.0730912539957,"ko","mgpt_sc","non-linear"
"1505",9.7,20.5683332551613,24.0757250117648,22.1848294106867,19.0730912539957,"ko","mgpt_sc","non-linear"
"1506",9.8,20.7765500735303,24.3740711365354,22.4208669023495,19.0730912539957,"ko","mgpt_sc","non-linear"
"1507",9.9,20.9842163364076,24.6624934687162,22.6548167252523,19.0730912539957,"ko","mgpt_sc","non-linear"
"1508",10,21.1913337155314,24.9412885393744,22.8867171735505,19.0730912539957,"ko","mgpt_sc","non-linear"
"1509",10.1,21.3979038826396,25.2107528795775,23.1166065413994,19.0730912539957,"ko","mgpt_sc","non-linear"
"1510",10.2,21.6039285094702,25.4711830203931,23.3445231229544,19.0730912539957,"ko","mgpt_sc","non-linear"
"1511",10.3,21.7920400852021,25.7228754928885,23.5705052123707,19.0730912539957,"ko","mgpt_sc","non-linear"
"1512",10.4,21.9775717293608,25.9661268281313,23.7945911038037,19.0730912539957,"ko","mgpt_sc","non-linear"
"1513",10.5,22.1629542173834,26.2012335571888,24.0168190914088,19.0730912539957,"ko","mgpt_sc","non-linear"
"1514",10.6,22.3481801097257,26.4284922111285,24.2372274693413,19.0730912539957,"ko","mgpt_sc","non-linear"
"1515",10.7,22.5332419668435,26.6481993210179,24.4558545317565,19.0730912539957,"ko","mgpt_sc","non-linear"
"1516",10.8,22.7181323491926,26.8606514179245,24.6727385728097,19.0730912539957,"ko","mgpt_sc","non-linear"
"1517",10.9,22.9028438172288,27.0661450329156,24.8879178866563,19.0730912539957,"ko","mgpt_sc","non-linear"
"1518",11,23.0873689314079,27.2649766970588,25.1014307674516,19.0730912539957,"ko","mgpt_sc","non-linear"
"1519",11.1,23.2717002521857,27.4574429414215,25.313315509351,19.0730912539957,"ko","mgpt_sc","non-linear"
"1520",11.2,23.455830340018,27.6438402970711,25.5236104065098,19.0730912539957,"ko","mgpt_sc","non-linear"
"1521",11.3,23.6397517553606,27.8244652950752,25.7323537530833,19.0730912539957,"ko","mgpt_sc","non-linear"
"1522",11.4,23.8234570586692,27.9996144665011,25.9395838432269,19.0730912539957,"ko","mgpt_sc","non-linear"
"1523",11.5,24.0069388103998,28.1695843424163,26.1453389710959,19.0730912539957,"ko","mgpt_sc","non-linear"
"1524",11.6,24.190189571008,28.3346714538883,26.3496574308456,19.0730912539957,"ko","mgpt_sc","non-linear"
"1525",11.7,24.3732019009497,28.4951723319846,26.5525775166314,19.0730912539957,"ko","mgpt_sc","non-linear"
"1526",11.8,24.5559683606806,28.6736195707153,26.7541375226086,19.0730912539957,"ko","mgpt_sc","non-linear"
"1527",11.9,24.7384815106566,28.8697974962801,26.9543757429325,19.0730912539957,"ko","mgpt_sc","non-linear"
"1528",12,24.9207339113334,29.0635928009959,27.1533304717585,19.0730912539957,"ko","mgpt_sc","non-linear"
"1529",12.1,25.1016469662871,29.2551194265944,27.3510400032419,19.0730912539957,"ko","mgpt_sc","non-linear"
"1530",12.2,25.2812159981547,29.4444913148071,27.5475426315381,19.0730912539957,"ko","mgpt_sc","non-linear"
"1531",12.3,25.4605409131042,29.6318224073656,27.7428766508023,19.0730912539957,"ko","mgpt_sc","non-linear"
"1532",12.4,25.6396215292959,29.8172266460014,27.9370803551899,19.0730912539957,"ko","mgpt_sc","non-linear"
"1533",12.5,25.8184576648905,30.0008179724462,28.1301920388564,19.0730912539957,"ko","mgpt_sc","non-linear"
"1534",12.6,25.9970491380484,30.1827103284314,28.3222499959568,19.0730912539957,"ko","mgpt_sc","non-linear"
"1535",12.7,26.17539576693,30.3630176556887,28.5132925206468,19.0730912539957,"ko","mgpt_sc","non-linear"
"1536",12.8,26.3534973696958,30.5418538959497,28.7033579070814,19.0730912539957,"ko","mgpt_sc","non-linear"
"1537",12.9,26.5313537645063,30.7397632157387,28.8924844494162,19.0730912539957,"ko","mgpt_sc","non-linear"
"1538",13,26.7089647725934,30.9470188063352,29.0807103100077,19.0730912539957,"ko","mgpt_sc","non-linear"
"1539",13.1,26.8863304959325,31.1527835899242,29.2680616043558,19.0730912539957,"ko","mgpt_sc","non-linear"
"1540",13.2,27.06345153863,31.3570633107789,29.4545429012293,19.0730912539957,"ko","mgpt_sc","non-linear"
"1541",13.3,27.2403285568899,31.5598619516591,29.640156533857,19.0730912539957,"ko","mgpt_sc","non-linear"
"1542",13.4,27.4169622069164,31.7611834953246,29.8249048354676,19.0730912539957,"ko","mgpt_sc","non-linear"
"1543",13.5,27.5933531449135,31.9610319245354,30.0087901392897,19.0730912539957,"ko","mgpt_sc","non-linear"
"1544",13.6,27.7683752819512,32.1594112220511,30.191814778552,19.0730912539957,"ko","mgpt_sc","non-linear"
"1545",13.7,27.9428744740129,32.3563253706317,30.3739810864833,19.0730912539957,"ko","mgpt_sc","non-linear"
"1546",13.8,28.1170704482128,32.5517783530371,30.5552913963123,19.0730912539957,"ko","mgpt_sc","non-linear"
"1547",13.9,28.2909640310442,32.7457741520269,30.7357480412676,19.0730912539957,"ko","mgpt_sc","non-linear"
"1548",14,28.4645560490002,32.9383167503611,30.915353354578,19.0730912539957,"ko","mgpt_sc","non-linear"
"1549",14.1,28.6378473285742,33.1294101307995,31.0941096694722,19.0730912539957,"ko","mgpt_sc","non-linear"
"1550",14.2,28.8108386962592,33.3190582761019,31.2720193191788,19.0730912539957,"ko","mgpt_sc","non-linear"
"1551",14.3,28.9835309785485,33.5072651690281,31.4490846369266,19.0730912539957,"ko","mgpt_sc","non-linear"
"1552",14.4,29.1559250019353,33.6940347923381,31.6253079559443,19.0730912539957,"ko","mgpt_sc","non-linear"
"1553",14.5,29.3280215929128,33.8793711287915,31.8006916094606,19.0730912539957,"ko","mgpt_sc","non-linear"
"1554",14.6,29.4998215779743,34.0632781611484,31.9752379307041,19.0730912539957,"ko","mgpt_sc","non-linear"
"1555",14.7,29.6713257836129,34.2457598721684,32.1489492529037,19.0730912539957,"ko","mgpt_sc","non-linear"
"1556",14.8,29.8425350363218,34.4268202446114,32.3218279092879,19.0730912539957,"ko","mgpt_sc","non-linear"
"1557",14.9,30.0134501625943,34.6275258469734,32.4938762330855,19.0730912539957,"ko","mgpt_sc","non-linear"
"1558",15,30.1840719889235,34.8300780324816,32.6650965575252,19.0730912539957,"ko","mgpt_sc","non-linear"
"1559",15.1,30.3544013418027,35.0310686886089,32.8354912158357,19.0730912539957,"ko","mgpt_sc","non-linear"
"1560",15.2,30.5244390477251,35.2305022280409,33.0050625412457,19.0730912539957,"ko","mgpt_sc","non-linear"
"1561",15.3,30.6941859331838,35.4283830634635,33.1738128669839,19.0730912539957,"ko","mgpt_sc","non-linear"
"1562",15.4,30.8636428246721,35.6247156075624,33.341744526279,19.0730912539957,"ko","mgpt_sc","non-linear"
"1563",15.5,31.0328105486833,35.8195042730233,33.5088598523597,19.0730912539957,"ko","mgpt_sc","non-linear"
"1564",15.6,31.2016899317104,36.0127534725321,33.6751611784547,19.0730912539957,"ko","mgpt_sc","non-linear"
"1565",15.7,31.3702818002468,36.2044676187744,33.8406508377927,19.0730912539957,"ko","mgpt_sc","non-linear"
"1566",15.8,31.5310143679992,36.3946511244361,34.0053311636024,19.0730912539957,"ko","mgpt_sc","non-linear"
"1567",15.9,31.6867159159721,36.5833084022029,34.1692044891125,19.0730912539957,"ko","mgpt_sc","non-linear"
"1568",16,31.8422621033157,36.7704438647605,34.3322731475518,19.0730912539957,"ko","mgpt_sc","non-linear"
"1569",16.1,31.9976533805166,36.9560619247948,34.4945394721489,19.0730912539957,"ko","mgpt_sc","non-linear"
"1570",16.2,32.1528901980617,37.1401669949915,34.6560057961325,19.0730912539957,"ko","mgpt_sc","non-linear"
"1571",16.3,32.3079730064377,37.3227634880363,34.8166744527313,19.0730912539957,"ko","mgpt_sc","non-linear"
"1572",16.4,32.4629022561316,37.503855816615,34.976547775174,19.0730912539957,"ko","mgpt_sc","non-linear"
"1573",16.5,32.6176783976299,37.6834483934134,35.1356280966894,19.0730912539957,"ko","mgpt_sc","non-linear"
"1574",16.6,32.7723018814196,37.8615456311172,35.2939177505061,19.0730912539957,"ko","mgpt_sc","non-linear"
"1575",16.7,32.9267731579873,38.0381519424122,35.4514190698529,19.0730912539957,"ko","mgpt_sc","non-linear"
"1576",16.8,33.08109267782,38.2132717399842,35.6081343879584,19.0730912539957,"ko","mgpt_sc","non-linear"
"1577",16.9,33.2352608914043,38.3869094365189,35.7640660380513,19.0730912539957,"ko","mgpt_sc","non-linear"
"1578",17,33.389278249227,38.559069444702,35.9192163533603,19.0730912539957,"ko","mgpt_sc","non-linear"
"1579",17.1,33.543145201775,38.7297561772194,36.0735876671142,19.0730912539957,"ko","mgpt_sc","non-linear"
"1580",17.2,33.696862199535,38.8989740467568,36.2271823125417,19.0730912539957,"ko","mgpt_sc","non-linear"
"1581",17.3,33.8504296929937,39.0667274659999,36.3800026228714,19.0730912539957,"ko","mgpt_sc","non-linear"
"1582",17.4,34.0038481326381,39.2330208476346,36.5320509313321,19.0730912539957,"ko","mgpt_sc","non-linear"
"1583",17.5,34.1571179689548,39.3978586043465,36.6833295711524,19.0730912539957,"ko","mgpt_sc","non-linear"
"1584",17.6,34.3102396524306,39.5612451488215,36.833840875561,19.0730912539957,"ko","mgpt_sc","non-linear"
"1585",17.7,34.4632136335524,39.7231848937452,36.9835871777868,19.0730912539957,"ko","mgpt_sc","non-linear"
"1586",17.8,34.6160403628068,39.8836822518035,37.1325708110583,19.0730912539957,"ko","mgpt_sc","non-linear"
"1587",17.9,34.7687202906808,40.0427416356822,37.2807941086042,19.0730912539957,"ko","mgpt_sc","non-linear"
"1588",18,34.921253867661,40.2003674580669,37.4282594036533,19.0730912539957,"ko","mgpt_sc","non-linear"
"1589",18.1,35.0736415442342,40.3565641316435,37.5749690294343,19.0730912539957,"ko","mgpt_sc","non-linear"
"1590",18.2,35.2258837708873,40.5113360690977,37.7209253191759,19.0730912539957,"ko","mgpt_sc","non-linear"
"1591",18.3,35.377980998107,40.6722105400427,37.8661306061067,19.0730912539957,"ko","mgpt_sc","non-linear"
"1592",18.4,35.5299336763802,40.8337568514492,38.0105872234556,19.0730912539957,"ko","mgpt_sc","non-linear"
"1593",18.5,35.6415132396192,40.9939892679825,38.1542975044511,19.0730912539957,"ko","mgpt_sc","non-linear"
"1594",18.6,35.7528557481245,41.1529118971972,38.2972637823219,19.0730912539957,"ko","mgpt_sc","non-linear"
"1595",18.7,35.8640031152799,41.3105288466479,38.4394883902969,19.0730912539957,"ko","mgpt_sc","non-linear"
"1596",18.8,35.9749559549832,41.4668442238889,38.5809736616047,19.0730912539957,"ko","mgpt_sc","non-linear"
"1597",18.9,36.0857148811319,41.6218621364747,38.7217219294739,19.0730912539957,"ko","mgpt_sc","non-linear"
"1598",19,36.1962805076238,41.7755866919598,38.8617355271333,19.0730912539957,"ko","mgpt_sc","non-linear"
"1599",19.1,36.3066534483564,41.9280219978987,39.0010167878117,19.0730912539957,"ko","mgpt_sc","non-linear"
"1600",19.2,36.4168343172274,42.0791721618459,39.1395680447376,19.0730912539957,"ko","mgpt_sc","non-linear"
"1601",19.3,36.5268237281345,42.2290412913558,39.2773916311398,19.0730912539957,"ko","mgpt_sc","non-linear"
"1602",19.4,36.6366222949752,42.377633493983,39.4144898802471,19.0730912539957,"ko","mgpt_sc","non-linear"
"1603",19.5,36.7462306316473,42.5249528772819,39.550865125288,19.0730912539957,"ko","mgpt_sc","non-linear"
"1604",19.6,36.8556493520483,42.6710035488069,39.6865196994914,19.0730912539957,"ko","mgpt_sc","non-linear"
"1605",19.7,36.9648790700759,42.8157896161126,39.8214559360858,19.0730912539957,"ko","mgpt_sc","non-linear"
"1606",19.8,37.0739203996278,42.9593151867535,39.9556761683001,19.0730912539957,"ko","mgpt_sc","non-linear"
"1607",19.9,37.1827739546015,43.1015843682839,40.0891827293629,19.0730912539957,"ko","mgpt_sc","non-linear"
"1608",20,37.2914403488947,43.2426012682584,40.2219779525029,19.0730912539957,"ko","mgpt_sc","non-linear"
"1609",0,-1.56925814117779,2.14615180461091,0,11.9974299502074,"sp","mgpt_sc","non-linear"
"1610",0.1,-0.613149318413292,2.80992874905992,0.784251423813881,11.9974299502074,"sp","mgpt_sc","non-linear"
"1611",0.2,0.292542957753488,3.46921240160457,1.56302505173798,11.9974299502074,"sp","mgpt_sc","non-linear"
"1612",0.3,1.15376528068426,4.11950947034047,2.33084308788252,11.9974299502074,"sp","mgpt_sc","non-linear"
"1613",0.4,1.99567901637678,4.76669109253618,3.08222773635772,11.9974299502074,"sp","mgpt_sc","non-linear"
"1614",0.5,2.77088443051644,5.44948312837412,3.8117012012738,11.9974299502074,"sp","mgpt_sc","non-linear"
"1615",0.6,3.40233889587264,6.10658810881736,4.51378568674098,11.9974299502074,"sp","mgpt_sc","non-linear"
"1616",0.7,3.90333809878715,6.73286862278695,5.18300339686947,11.9974299502074,"sp","mgpt_sc","non-linear"
"1617",0.8,4.32629486767762,7.32318725920396,5.81387653576952,11.9974299502074,"sp","mgpt_sc","non-linear"
"1618",0.9,4.73508071185455,7.87240660698945,6.40092730755132,11.9974299502074,"sp","mgpt_sc","non-linear"
"1619",1,5.12792426572874,8.37538925506447,6.9386779163251,11.9974299502074,"sp","mgpt_sc","non-linear"
"1620",1.1,5.50305416371099,8.82699779235009,7.42165056620108,11.9974299502074,"sp","mgpt_sc","non-linear"
"1621",1.2,5.85869904021212,9.22209480776736,7.84436746128949,11.9974299502074,"sp","mgpt_sc","non-linear"
"1622",1.3,6.19308752964293,9.55554289023734,8.20135080570053,11.9974299502074,"sp","mgpt_sc","non-linear"
"1623",1.4,6.50444826641422,9.8222046286811,8.48712280354444,11.9974299502074,"sp","mgpt_sc","non-linear"
"1624",1.5,6.79139219510983,10.0183186601676,8.6976890631822,11.9974299502074,"sp","mgpt_sc","non-linear"
"1625",1.6,7.05490415435664,10.1486679732682,8.83826615507567,11.9974299502074,"sp","mgpt_sc","non-linear"
"1626",1.7,7.29687881722528,10.2213103216261,8.91760090437669,11.9974299502074,"sp","mgpt_sc","non-linear"
"1627",1.8,7.51921271409601,10.2443101438949,8.94444734279659,11.9974299502074,"sp","mgpt_sc","non-linear"
"1628",1.9,7.68396661218838,10.2257318787282,8.92755950204672,11.9974299502074,"sp","mgpt_sc","non-linear"
"1629",2,7.80928425740701,10.1736399647795,8.87569141383843,11.9974299502074,"sp","mgpt_sc","non-linear"
"1630",2.1,7.86577382084791,10.0960988407024,8.79759710988305,11.9974299502074,"sp","mgpt_sc","non-linear"
"1631",2.2,7.73791109328096,10.0011729451504,8.70203062189193,11.9974299502074,"sp","mgpt_sc","non-linear"
"1632",2.3,7.55181795509377,9.89692671677722,8.59774598157642,11.9974299502074,"sp","mgpt_sc","non-linear"
"1633",2.4,7.32435110814518,9.79142459423633,8.49349722064785,11.9974299502074,"sp","mgpt_sc","non-linear"
"1634",2.5,7.11312927593641,9.69273101618132,8.39803837081758,11.9974299502074,"sp","mgpt_sc","non-linear"
"1635",2.6,6.93032133319938,9.60891042126577,8.32012346379694,11.9974299502074,"sp","mgpt_sc","non-linear"
"1636",2.7,6.78809615466602,9.54802724814324,8.26850653129728,11.9974299502074,"sp","mgpt_sc","non-linear"
"1637",2.8,6.6986073636344,9.56444143068176,8.2519309150082,11.9974299502074,"sp","mgpt_sc","non-linear"
"1638",2.9,6.6695936379069,9.60793339160646,8.27604543686819,11.9974299502074,"sp","mgpt_sc","non-linear"
"1639",3,6.69828790199678,9.67593482957199,8.33913523537144,11.9974299502074,"sp","mgpt_sc","non-linear"
"1640",3.1,6.77289876428831,9.76694086684725,8.43841377158272,11.9974299502074,"sp","mgpt_sc","non-linear"
"1641",3.2,6.88430602428664,9.87944662570119,8.57109450656677,11.9974299502074,"sp","mgpt_sc","non-linear"
"1642",3.3,7.03842953836076,10.0119472284027,8.73439090138835,11.9974299502074,"sp","mgpt_sc","non-linear"
"1643",3.4,7.23139156804628,10.1629377972208,8.92551641711221,11.9974299502074,"sp","mgpt_sc","non-linear"
"1644",3.5,7.4593143748788,10.3309134544242,9.1416845148031,11.9974299502074,"sp","mgpt_sc","non-linear"
"1645",3.6,7.71832022039392,10.5143693222821,9.38010865552578,11.9974299502074,"sp","mgpt_sc","non-linear"
"1646",3.7,8.00453136612723,10.7118005230632,9.638002300345,11.9974299502074,"sp","mgpt_sc","non-linear"
"1647",3.8,8.31407007361434,10.9217021790366,9.91257891032551,11.9974299502074,"sp","mgpt_sc","non-linear"
"1648",3.9,8.64305860439083,11.1680617922794,10.2010519465321,11.9974299502074,"sp","mgpt_sc","non-linear"
"1649",4,8.98761921999231,11.4710179779186,10.5006348700294,11.9974299502074,"sp","mgpt_sc","non-linear"
"1650",4.1,9.34387418195438,11.8876150656082,10.8085411418823,11.9974299502074,"sp","mgpt_sc","non-linear"
"1651",4.2,9.70794575181263,12.3320624528341,11.1219842231555,11.9974299502074,"sp","mgpt_sc","non-linear"
"1652",4.3,10.0759561911027,12.7743600705177,11.4381775749138,11.9974299502074,"sp","mgpt_sc","non-linear"
"1653",4.4,10.4440277613601,13.2095280826622,11.7543346582218,11.9974299502074,"sp","mgpt_sc","non-linear"
"1654",4.5,10.7810686607571,13.6325866532712,12.0676689341444,11.9974299502074,"sp","mgpt_sc","non-linear"
"1655",4.6,11.0941161553624,14.0484152125447,12.375425811036,11.9974299502074,"sp","mgpt_sc","non-linear"
"1656",4.7,11.3221462545649,14.448712465192,12.6761012948486,11.9974299502074,"sp","mgpt_sc","non-linear"
"1657",4.8,11.5526355237475,14.8291669746444,12.9698209820829,11.9974299502074,"sp","mgpt_sc","non-linear"
"1658",4.9,11.7854466618119,15.1905499460501,13.2568198839612,11.9974299502074,"sp","mgpt_sc","non-linear"
"1659",5,12.0204423676595,15.5336325845575,13.5373330117062,11.9974299502074,"sp","mgpt_sc","non-linear"
