"","prev_surp","y_lower","y_upper","y","delta","lang","model","linear"
"106",10.5,2.56885165831318,6.9256193735207,4.89060112577771,-14.0932944173592,"du","mgpt_lc","linear"
"107",10.6,2.60787731835708,6.98612646476151,4.93717827935655,-14.0932944173592,"du","mgpt_lc","linear"
"108",10.7,2.64690297840098,7.04663355600232,4.98375543293539,-14.0932944173592,"du","mgpt_lc","linear"
"109",10.8,2.68592863844489,7.10714064724314,5.03033258651422,-14.0932944173592,"du","mgpt_lc","linear"
"110",10.9,2.72495429848879,7.16764773848396,5.07690974009306,-14.0932944173592,"du","mgpt_lc","linear"
"111",11,2.76397995853268,7.22815482972477,5.12348689367189,-14.0932944173592,"du","mgpt_lc","linear"
"112",11.1,2.80300561857658,7.28866192096558,5.17006404725073,-14.0932944173592,"du","mgpt_lc","linear"
"113",11.2,2.84203127862049,7.3491690122064,5.21664120082956,-14.0932944173592,"du","mgpt_lc","linear"
"114",11.3,2.88105693866439,7.40967610344721,5.2632183544084,-14.0932944173592,"du","mgpt_lc","linear"
"115",11.4,2.92008259870829,7.47018319468803,5.30979550798723,-14.0932944173592,"du","mgpt_lc","linear"
"116",11.5,2.95910825875219,7.53069028592884,5.35637266156607,-14.0932944173592,"du","mgpt_lc","linear"
"117",11.6,2.99813391879609,7.59119737716966,5.4029498151449,-14.0932944173592,"du","mgpt_lc","linear"
"118",11.7,3.03715957883999,7.65170446841047,5.44952696872374,-14.0932944173592,"du","mgpt_lc","linear"
"119",11.8,3.07618523888389,7.71221155965128,5.49610412230258,-14.0932944173592,"du","mgpt_lc","linear"
"120",11.9,3.1152108989278,7.7727186508921,5.54268127588141,-14.0932944173592,"du","mgpt_lc","linear"
"121",12,3.1542365589717,7.83322574213292,5.58925842946024,-14.0932944173592,"du","mgpt_lc","linear"
"122",12.1,3.1932622190156,7.89373283337373,5.63583558303908,-14.0932944173592,"du","mgpt_lc","linear"
"123",12.2,3.2322878790595,7.95423992461454,5.68241273661792,-14.0932944173592,"du","mgpt_lc","linear"
"124",12.3,3.2713135391034,8.01474701585536,5.72898989019675,-14.0932944173592,"du","mgpt_lc","linear"
"125",12.4,3.3103391991473,8.07525410709617,5.77556704377559,-14.0932944173592,"du","mgpt_lc","linear"
"126",12.5,3.3493648591912,8.13576119833699,5.82214419735442,-14.0932944173592,"du","mgpt_lc","linear"
"127",12.6,3.3883905192351,8.1962682895778,5.86872135093326,-14.0932944173592,"du","mgpt_lc","linear"
"128",12.7,3.427416179279,8.25677538081862,5.91529850451209,-14.0932944173592,"du","mgpt_lc","linear"
"129",12.8,3.4664418393229,8.31728247205943,5.96187565809093,-14.0932944173592,"du","mgpt_lc","linear"
"130",12.9,3.5054674993668,8.37778956330024,6.00845281166976,-14.0932944173592,"du","mgpt_lc","linear"
"131",13,3.54449315941071,8.43829665454106,6.0550299652486,-14.0932944173592,"du","mgpt_lc","linear"
"132",13.1,3.5835188194546,8.49880374578188,6.10160711882743,-14.0932944173592,"du","mgpt_lc","linear"
"133",13.2,3.62254447949851,8.55931083702269,6.14818427240627,-14.0932944173592,"du","mgpt_lc","linear"
"134",13.3,3.66157013954241,8.6198179282635,6.19476142598511,-14.0932944173592,"du","mgpt_lc","linear"
"135",13.4,3.70059579958631,8.68032501950432,6.24133857956394,-14.0932944173592,"du","mgpt_lc","linear"
"136",13.5,3.73962145963021,8.74083211074513,6.28791573314277,-14.0932944173592,"du","mgpt_lc","linear"
"137",13.6,3.77864711967411,8.80133920198595,6.33449288672161,-14.0932944173592,"du","mgpt_lc","linear"
"138",13.7,3.81767277971802,8.86184629322676,6.38107004030045,-14.0932944173592,"du","mgpt_lc","linear"
"139",13.8,3.85669843976191,8.92235338446758,6.42764719387928,-14.0932944173592,"du","mgpt_lc","linear"
"140",13.9,3.89572409980581,8.9828604757084,6.47422434745812,-14.0932944173592,"du","mgpt_lc","linear"
"141",14,3.93474975984972,9.04336756694921,6.52080150103695,-14.0932944173592,"du","mgpt_lc","linear"
"142",14.1,3.97377541989362,9.10387465819002,6.56737865461579,-14.0932944173592,"du","mgpt_lc","linear"
"143",14.2,4.01280107993752,9.16438174943084,6.61395580819462,-14.0932944173592,"du","mgpt_lc","linear"
"144",14.3,4.05182673998142,9.22488884067165,6.66053296177346,-14.0932944173592,"du","mgpt_lc","linear"
"145",14.4,4.09085240002532,9.28539593191247,6.70711011535229,-14.0932944173592,"du","mgpt_lc","linear"
"146",14.5,4.12987806006922,9.34590302315328,6.75368726893113,-14.0932944173592,"du","mgpt_lc","linear"
"147",14.6,4.16890372011312,9.4064101143941,6.80026442250997,-14.0932944173592,"du","mgpt_lc","linear"
"148",14.7,4.20792938015702,9.46691720563491,6.8468415760888,-14.0932944173592,"du","mgpt_lc","linear"
"149",14.8,4.24695504020092,9.52742429687572,6.89341872966764,-14.0932944173592,"du","mgpt_lc","linear"
"150",14.9,4.28598070024482,9.58793138811654,6.93999588324647,-14.0932944173592,"du","mgpt_lc","linear"
"151",15,4.32500636028873,9.64843847935735,6.98657303682531,-14.0932944173592,"du","mgpt_lc","linear"
"152",15.1,4.36403202033263,9.70894557059817,7.03315019040414,-14.0932944173592,"du","mgpt_lc","linear"
"153",15.2,4.40305768037653,9.76945266183898,7.07972734398298,-14.0932944173592,"du","mgpt_lc","linear"
"154",15.3,4.44208334042043,9.82995975307979,7.12630449756182,-14.0932944173592,"du","mgpt_lc","linear"
"155",15.4,4.48110900046433,9.89046684432061,7.17288165114065,-14.0932944173592,"du","mgpt_lc","linear"
"156",15.5,4.52013466050823,9.95097393556143,7.21945880471948,-14.0932944173592,"du","mgpt_lc","linear"
"157",15.6,4.55916032055213,10.0114810268022,7.26603595829832,-14.0932944173592,"du","mgpt_lc","linear"
"158",15.7,4.59818598059604,10.0719881180431,7.31261311187716,-14.0932944173592,"du","mgpt_lc","linear"
"159",15.8,4.63721164063993,10.1324952092839,7.35919026545599,-14.0932944173592,"du","mgpt_lc","linear"
"160",15.9,4.67623730068383,10.1930023005247,7.40576741903483,-14.0932944173592,"du","mgpt_lc","linear"
"161",16,4.71526296072773,10.2535093917655,7.45234457261366,-14.0932944173592,"du","mgpt_lc","linear"
"162",16.1,4.75428862077164,10.3140164830063,7.4989217261925,-14.0932944173592,"du","mgpt_lc","linear"
"163",16.2,4.79331428081554,10.3745235742471,7.54549887977133,-14.0932944173592,"du","mgpt_lc","linear"
"164",16.3,4.83233994085944,10.4350306654879,7.59207603335017,-14.0932944173592,"du","mgpt_lc","linear"
"165",16.4,4.87136560090334,10.4955377567288,7.63865318692901,-14.0932944173592,"du","mgpt_lc","linear"
"166",16.5,4.91039126094724,10.5560448479696,7.68523034050784,-14.0932944173592,"du","mgpt_lc","linear"
"167",16.6,4.94941692099114,10.6165519392104,7.73180749408667,-14.0932944173592,"du","mgpt_lc","linear"
"168",16.7,4.98844258103504,10.6770590304512,7.77838464766551,-14.0932944173592,"du","mgpt_lc","linear"
"169",16.8,5.02746824107894,10.737566121692,7.82496180124435,-14.0932944173592,"du","mgpt_lc","linear"
"170",16.9,5.06649390112285,10.7980732129328,7.87153895482318,-14.0932944173592,"du","mgpt_lc","linear"
"171",17,5.10551956116675,10.8585803041736,7.91811610840202,-14.0932944173592,"du","mgpt_lc","linear"
"172",17.1,5.14454522121065,10.9190873954145,7.96469326198085,-14.0932944173592,"du","mgpt_lc","linear"
"173",17.2,5.18243514954785,10.9795944866553,8.01127041555969,-14.0932944173592,"du","mgpt_lc","linear"
"174",17.3,5.21889797163572,11.0401015778961,8.05784756913852,-14.0932944173592,"du","mgpt_lc","linear"
"175",17.4,5.2553607937236,11.1006086691369,8.10442472271736,-14.0932944173592,"du","mgpt_lc","linear"
"176",17.5,5.29182361581148,11.1611157603777,8.15100187629619,-14.0932944173592,"du","mgpt_lc","linear"
"177",17.6,5.32828643789936,11.2216228516185,8.19757902987503,-14.0932944173592,"du","mgpt_lc","linear"
"178",17.7,5.36474925998724,11.2821299428593,8.24415618345386,-14.0932944173592,"du","mgpt_lc","linear"
"179",17.8,5.40121208207512,11.3426370341002,8.2907333370327,-14.0932944173592,"du","mgpt_lc","linear"
"180",17.9,5.43767490416299,11.403144125341,8.33731049061154,-14.0932944173592,"du","mgpt_lc","linear"
"181",18,5.47413772625087,11.4636512165818,8.38388764419037,-14.0932944173592,"du","mgpt_lc","linear"
"182",18.1,5.51060054833875,11.5241583078226,8.4304647977692,-14.0932944173592,"du","mgpt_lc","linear"
"183",18.2,5.54706337042662,11.5846653990634,8.47704195134804,-14.0932944173592,"du","mgpt_lc","linear"
"184",18.3,5.5835261925145,11.6451724903042,8.52361910492688,-14.0932944173592,"du","mgpt_lc","linear"
"185",18.4,5.61998901460238,11.705679581545,8.57019625850571,-14.0932944173592,"du","mgpt_lc","linear"
"186",18.5,5.65645183669026,11.7661866727859,8.61677341208454,-14.0932944173592,"du","mgpt_lc","linear"
"187",18.6,5.69291465877814,11.8266937640267,8.66335056566338,-14.0932944173592,"du","mgpt_lc","linear"
"188",18.7,5.72937748086602,11.8872008552675,8.70992771924222,-14.0932944173592,"du","mgpt_lc","linear"
"189",18.8,5.7658403029539,11.9477079465083,8.75650487282105,-14.0932944173592,"du","mgpt_lc","linear"
"190",18.9,5.80230312504177,12.0082150377491,8.80308202639989,-14.0932944173592,"du","mgpt_lc","linear"
"191",19,5.83876594712965,12.0687221289899,8.84965917997872,-14.0932944173592,"du","mgpt_lc","linear"
"192",19.1,5.87522876921753,12.1292292202308,8.89623633355756,-14.0932944173592,"du","mgpt_lc","linear"
"193",19.2,5.91169159130541,12.1897363114716,8.94281348713639,-14.0932944173592,"du","mgpt_lc","linear"
"194",19.3,5.94815441339329,12.2502434027124,8.98939064071523,-14.0932944173592,"du","mgpt_lc","linear"
"195",19.4,5.98461723548117,12.3107504939532,9.03596779429407,-14.0932944173592,"du","mgpt_lc","linear"
"196",19.5,6.02108005756904,12.371257585194,9.0825449478729,-14.0932944173592,"du","mgpt_lc","linear"
"197",19.6,6.05754287965692,12.4317646764348,9.12912210145173,-14.0932944173592,"du","mgpt_lc","linear"
"198",19.7,6.0940057017448,12.4922717676756,9.17569925503057,-14.0932944173592,"du","mgpt_lc","linear"
"199",19.8,6.13046852383268,12.5527788589165,9.22227640860941,-14.0932944173592,"du","mgpt_lc","linear"
"200",19.9,6.16693134592056,12.6132859501573,9.26885356218824,-14.0932944173592,"du","mgpt_lc","linear"
"201",20,6.20339416800843,12.6737930413981,9.31543071576708,-14.0932944173592,"du","mgpt_lc","linear"
"202",0,-2.0514833962872,2.05011513722613,0,-12.7649071802549,"en","mgpt_lc","linear"
"203",0.1,-2.02072205636888,2.07061084950958,0.0324477041664739,-12.7649071802549,"en","mgpt_lc","linear"
"204",0.2,-1.98996071645055,2.09110656179304,0.0648954083329478,-12.7649071802549,"en","mgpt_lc","linear"
"205",0.3,-1.95919937653223,2.1116022740765,0.0973431124994217,-12.7649071802549,"en","mgpt_lc","linear"
"206",0.4,-1.92843803661391,2.13209798635995,0.129790816665896,-12.7649071802549,"en","mgpt_lc","linear"
"207",0.5,-1.89767669669558,2.15259369864341,0.16223852083237,-12.7649071802549,"en","mgpt_lc","linear"
"208",0.6,-1.86691535677726,2.17308941092687,0.194686224998842,-12.7649071802549,"en","mgpt_lc","linear"
"209",0.7,-1.83615401685893,2.19358512321032,0.227133929165316,-12.7649071802549,"en","mgpt_lc","linear"
"210",0.8,-1.8053926769406,2.21408083549378,0.25958163333179,-12.7649071802549,"en","mgpt_lc","linear"
"211",0.9,-1.77463133702228,2.23457654777724,0.292029337498263,-12.7649071802549,"en","mgpt_lc","linear"
"212",1,-1.74386999710396,2.25507226006069,0.324477041664737,-12.7649071802549,"en","mgpt_lc","linear"
"213",1.1,-1.71310865718563,2.27556797234415,0.356924745831211,-12.7649071802549,"en","mgpt_lc","linear"
"214",1.2,-1.68234731726731,2.29606368462761,0.389372449997683,-12.7649071802549,"en","mgpt_lc","linear"
"215",1.3,-1.65158597734898,2.31655939691106,0.421820154164157,-12.7649071802549,"en","mgpt_lc","linear"
"216",1.4,-1.62082463743066,2.33705510919452,0.454267858330631,-12.7649071802549,"en","mgpt_lc","linear"
"217",1.5,-1.59006329751233,2.35755082147798,0.486715562497105,-12.7649071802549,"en","mgpt_lc","linear"
"218",1.6,-1.55930195759401,2.37804653376143,0.519163266663577,-12.7649071802549,"en","mgpt_lc","linear"
"219",1.7,-1.52854061767568,2.39854224604489,0.551610970830053,-12.7649071802549,"en","mgpt_lc","linear"
"220",1.8,-1.49777927775736,2.41903795832835,0.584058674996525,-12.7649071802549,"en","mgpt_lc","linear"
"221",1.9,-1.46701793783903,2.4395336706118,0.616506379162999,-12.7649071802549,"en","mgpt_lc","linear"
"222",2,-1.43625659792071,2.46002938289526,0.648954083329473,-12.7649071802549,"en","mgpt_lc","linear"
"223",2.1,-1.40549525800238,2.48052509517872,0.681401787495947,-12.7649071802549,"en","mgpt_lc","linear"
"224",2.2,-1.37473391808406,2.50102080746217,0.713849491662421,-12.7649071802549,"en","mgpt_lc","linear"
"225",2.3,-1.34397257816573,2.52151651974563,0.746297195828893,-12.7649071802549,"en","mgpt_lc","linear"
"226",2.4,-1.31321123824741,2.54201223202909,0.778744899995367,-12.7649071802549,"en","mgpt_lc","linear"
"227",2.5,-1.28244989832908,2.56250794431254,0.811192604161841,-12.7649071802549,"en","mgpt_lc","linear"
"228",2.6,-1.25168855841076,2.583003656596,0.843640308328315,-12.7649071802549,"en","mgpt_lc","linear"
"229",2.7,-1.22092721849243,2.60349936887946,0.876088012494789,-12.7649071802549,"en","mgpt_lc","linear"
"230",2.8,-1.19016587857411,2.62399508116292,0.908535716661262,-12.7649071802549,"en","mgpt_lc","linear"
"231",2.9,-1.15940453865579,2.65508601971371,0.940983420827735,-12.7649071802549,"en","mgpt_lc","linear"
"232",3,-1.12864319873746,2.69352203508692,0.973431124994208,-12.7649071802549,"en","mgpt_lc","linear"
"233",3.1,-1.09788185881914,2.73195805046013,1.00587882916068,-12.7649071802549,"en","mgpt_lc","linear"
