"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"1790",18.1,31.6969776080272,52.261297461348,41.7716738706929,13.2680157502715,"sp","long","non-linear"
"1791",18.2,31.7837343678848,52.6042425115043,41.950240114933,13.2680157502715,"sp","long","non-linear"
"1792",18.3,31.8703017527117,52.9475923026257,42.1284417531862,13.2680157502715,"sp","long","non-linear"
"1793",18.4,31.9566815714673,53.2913429685215,42.3062822682633,13.2680157502715,"sp","long","non-linear"
"1794",18.5,32.0428756331111,53.6354906430012,42.4837651429753,13.2680157502715,"sp","long","non-linear"
"1795",18.6,32.1288857466023,53.9800314598743,42.660893860133,13.2680157502715,"sp","long","non-linear"
"1796",18.7,32.2147137209004,54.32496155295,42.8376719025472,13.2680157502715,"sp","long","non-linear"
"1797",18.8,32.3003613649646,54.670277056038,43.0141027530289,13.2680157502715,"sp","long","non-linear"
"1798",18.9,32.3858304877545,55.0159741029476,43.1901898943889,13.2680157502715,"sp","long","non-linear"
"1799",19,32.4711228982292,55.3620488274881,43.365936809438,13.2680157502715,"sp","long","non-linear"
"1800",19.1,32.5562404053482,55.7084973634692,43.5413469809871,13.2680157502715,"sp","long","non-linear"
"1801",19.2,32.6411848180709,56.0553158447001,43.7164238918471,13.2680157502715,"sp","long","non-linear"
"1802",19.3,32.7259579453565,56.4025004049904,43.8911710248288,13.2680157502715,"sp","long","non-linear"
"1803",19.4,32.8105615961646,56.7500471781494,44.0655918627431,13.2680157502715,"sp","long","non-linear"
"1804",19.5,32.8949975794544,57.0979522979865,44.2396898884009,13.2680157502715,"sp","long","non-linear"
"1805",19.6,32.9792677041852,57.4462118983113,44.413468584613,13.2680157502715,"sp","long","non-linear"
"1806",19.7,33.0633737793165,57.7948221129331,44.5869314341902,13.2680157502715,"sp","long","non-linear"
"1807",19.8,33.1473176138077,58.1437790756613,44.7600819199435,13.2680157502715,"sp","long","non-linear"
"1808",19.9,33.231101016618,58.4930789203054,44.9329235246837,13.2680157502715,"sp","long","non-linear"
"1809",20,33.3147257967069,58.8427177806748,45.1054597312217,13.2680157502715,"sp","long","non-linear"
"1810",0,-3.29851505087202,3.33292698082541,0,15.4238444755755,"tr","long","non-linear"
"1811",0.1,-2.99298194025491,3.52215567435546,0.222399967768016,15.4238444755755,"tr","long","non-linear"
"1812",0.2,-2.68746782769234,3.71137950854295,0.444795229225367,15.4238444755755,"tr","long","non-linear"
"1813",0.3,-2.38199307209689,3.9005932759636,0.66718074094158,15.4238444755755,"tr","long","non-linear"
"1814",0.4,-2.07657803339896,4.08979176893278,0.889551459234038,15.4238444755755,"tr","long","non-linear"
"1815",0.5,-1.77124307152899,4.27896977976588,1.11190234042011,15.4238444755755,"tr","long","non-linear"
"1816",0.6,-1.46600854641742,4.46812210077825,1.33422834081717,15.4238444755755,"tr","long","non-linear"
"1817",0.7,-1.16089481799465,4.65724352428529,1.5565244167426,15.4238444755755,"tr","long","non-linear"
"1818",0.8,-0.855922246191131,4.84632884260236,1.77878552451376,15.4238444755755,"tr","long","non-linear"
"1819",0.9,-0.551111190937275,5.03537284804483,2.00100662044803,15.4238444755755,"tr","long","non-linear"
"1820",1,-0.246482012163508,5.22437033292809,2.2231826608628,15.4238444755755,"tr","long","non-linear"
"1821",1.1,0.0579449301997403,5.41331608956751,2.44530860207542,15.4238444755755,"tr","long","non-linear"
"1822",1.2,0.310356990765008,5.60220491027847,2.66737940040329,15.4238444755755,"tr","long","non-linear"
"1823",1.3,0.483339537166051,5.79103158737633,2.88939001216377,15.4238444755755,"tr","long","non-linear"
"1824",1.4,0.65627099121221,5.97979091317647,3.11133539367423,15.4238444755755,"tr","long","non-linear"
"1825",1.5,0.829147402380205,6.16847767999429,3.33321050125206,15.4238444755755,"tr","long","non-linear"
"1826",1.6,1.00196482014671,6.35708668014512,3.55501029121462,15.4238444755755,"tr","long","non-linear"
"1827",1.7,1.17471929398845,6.54561270594438,3.7767297198793,15.4238444755755,"tr","long","non-linear"
"1828",1.8,1.3474068733821,6.7340505497074,3.99836374356346,15.4238444755755,"tr","long","non-linear"
"1829",1.9,1.52002360780437,6.9223950037496,4.21990731858449,15.4238444755755,"tr","long","non-linear"
"1830",2,1.69256554673197,7.11064086038633,4.44135540125975,15.4238444755755,"tr","long","non-linear"
"1831",2.1,1.86502873964158,7.29878291193296,4.66270294790662,15.4238444755755,"tr","long","non-linear"
"1832",2.2,2.03740923600992,7.48681595070488,4.88394491484248,15.4238444755755,"tr","long","non-linear"
"1833",2.3,2.20970308531367,7.67473476901746,5.1050762583847,15.4238444755755,"tr","long","non-linear"
"1834",2.4,2.38190633702954,7.86253415918607,5.32609193485065,15.4238444755755,"tr","long","non-linear"
"1835",2.5,2.55401512094996,8.05020891457445,5.54698691458413,15.4238444755755,"tr","long","non-linear"
"1836",2.6,2.72607799359083,8.23775451287377,5.76776532378405,15.4238444755755,"tr","long","non-linear"
"1837",2.7,2.89828627353751,8.42516829525229,5.98845622075905,15.4238444755755,"tr","long","non-linear"
"1838",2.8,3.07085535226986,8.61244791710242,6.20909286793201,15.4238444755755,"tr","long","non-linear"
"1839",2.9,3.24400062126776,8.79959103381655,6.42970852772581,15.4238444755755,"tr","long","non-linear"
"1840",3,3.41793747201108,8.98659530078708,6.65033646256334,15.4238444755755,"tr","long","non-linear"
"1841",3.1,3.58787174741324,9.17345837340643,6.87100993486747,15.4238444755755,"tr","long","non-linear"
"1842",3.2,3.7555981380109,9.360177907067,7.09176220706109,15.4238444755755,"tr","long","non-linear"
"1843",3.3,3.92487954236297,9.54675155716118,7.31262654156708,15.4238444755755,"tr","long","non-linear"
"1844",3.4,4.09593775514138,9.73317697908138,7.53363620080831,15.4238444755755,"tr","long","non-linear"
"1845",3.5,4.26899457101805,9.91945182822001,7.75482444720767,15.4238444755755,"tr","long","non-linear"
"1846",3.6,4.44427178466486,10.1055737599695,7.97622454318804,15.4238444755755,"tr","long","non-linear"
"1847",3.7,4.62199119075374,10.2915404297221,8.19786975117231,15.4238444755755,"tr","long","non-linear"
"1848",3.8,4.8023745839566,10.4773494928705,8.41979333358334,15.4238444755755,"tr","long","non-linear"
"1849",3.9,4.98564375894534,10.6629986048068,8.64202855284402,15.4238444755755,"tr","long","non-linear"
"1850",4,5.17202051039189,10.8484854209236,8.86460867137724,15.4238444755755,"tr","long","non-linear"
"1851",4.1,5.36172663296815,11.0338075966132,9.08756695160587,15.4238444755755,"tr","long","non-linear"
"1852",4.2,5.55498392134603,11.2189627872681,9.31093665595279,15.4238444755755,"tr","long","non-linear"
"1853",4.3,5.75201417019743,11.4039486482806,9.53475104684088,15.4238444755755,"tr","long","non-linear"
"1854",4.4,5.95303917419429,11.5887628350432,9.75904338669304,15.4238444755755,"tr","long","non-linear"
"1855",4.5,6.1582807280085,11.7734030029482,9.98384693793213,15.4238444755755,"tr","long","non-linear"
"1856",4.6,6.36796062631198,11.957866807388,10.209194962981,15.4238444755755,"tr","long","non-linear"
"1857",4.7,6.58229884509775,12.1522270505387,10.4351207531942,15.4238444755755,"tr","long","non-linear"
"1858",4.8,6.8014772119759,12.3470558656211,10.6616582067916,15.4238444755755,"tr","long","non-linear"
"1859",4.9,7.02564134571138,12.5414916893615,10.8888417980041,15.4238444755755,"tr","long","non-linear"
"1860",5,7.25493543462895,12.7355324282948,11.1167060238184,15.4238444755755,"tr","long","non-linear"
"1861",5.1,7.48950366705337,12.929175988956,11.345285381221,15.4238444755755,"tr","long","non-linear"
"1862",5.2,7.72949023130941,13.1224202778803,11.5746143671983,15.4238444755755,"tr","long","non-linear"
"1863",5.3,7.97503931572181,13.3152632016027,11.804727478737,15.4238444755755,"tr","long","non-linear"
"1864",5.4,8.22629510861534,13.5077026666581,12.0356592128235,15.4238444755755,"tr","long","non-linear"
"1865",5.5,8.48340179831476,13.7063708726086,12.2674440664444,15.4238444755755,"tr","long","non-linear"
"1866",5.6,8.74650357314483,13.9764032838589,12.5001165365863,15.4238444755755,"tr","long","non-linear"
"1867",5.7,9.01574462143031,14.2453618027727,12.7337111202355,15.4238444755755,"tr","long","non-linear"
"1868",5.8,9.29126913149597,14.5132907180789,12.9682623143788,15.4238444755755,"tr","long","non-linear"
"1869",5.9,9.57322129166655,14.7802343185062,13.2038046160025,15.4238444755755,"tr","long","non-linear"
"1870",6,9.86174529026682,15.0462368927836,13.4403725220933,15.4238444755755,"tr","long","non-linear"
"1871",6.1,10.1569853156216,15.3113427296397,13.6780005296376,15.4238444755755,"tr","long","non-linear"
"1872",6.2,10.4590855560555,15.5755961178034,13.9167231356221,15.4238444755755,"tr","long","non-linear"
"1873",6.3,10.7681901998934,15.8390413460036,14.1565748370331,15.4238444755755,"tr","long","non-linear"
"1874",6.4,11.0844434354601,16.1017227029689,14.3975901308573,15.4238444755755,"tr","long","non-linear"
"1875",6.5,11.4079894510802,16.3636844774283,14.6398035140812,15.4238444755755,"tr","long","non-linear"
"1876",6.6,11.7389724350786,16.6249709581105,14.8832494836913,15.4238444755755,"tr","long","non-linear"
"1877",6.7,12.07753657578,16.8856264337443,15.1279625366741,15.4238444755755,"tr","long","non-linear"
"1878",6.8,12.4238260615092,17.1456951930586,15.3739771700163,15.4238444755755,"tr","long","non-linear"
"1879",6.9,12.7775717081378,17.4052215247821,15.6213278807042,15.4238444755755,"tr","long","non-linear"
"1880",7,13.1352994143158,17.6642497176437,15.8700491657244,15.4238444755755,"tr","long","non-linear"
"1881",7.1,13.501185030488,17.9228240603721,16.1201755220635,15.4238444755755,"tr","long","non-linear"
"1882",7.2,13.8753727437655,18.1809888414097,16.3717414464238,15.4238444755755,"tr","long","non-linear"
"1883",7.3,14.2578950651274,18.4393257245676,16.6247552815615,15.4238444755755,"tr","long","non-linear"
"1884",7.4,14.6483671311632,18.7061703224228,16.8791276234092,15.4238444755755,"tr","long","non-linear"
"1885",7.5,15.0463065918729,18.9724971011302,17.1347462370671,15.4238444755755,"tr","long","non-linear"
"1886",7.6,15.4512310972564,19.2382029564325,17.3914988876356,15.4238444755755,"tr","long","non-linear"
"1887",7.7,15.8595425850855,19.5031847840725,17.6492733402153,15.4238444755755,"tr","long","non-linear"
"1888",7.8,16.2716558290777,19.7673394797931,17.9079573599064,15.4238444755755,"tr","long","non-linear"
"1889",7.9,16.6892468157116,20.0305639393369,18.1674387118095,15.4238444755755,"tr","long","non-linear"
"1890",8,17.1118326551351,20.2927550584468,18.4276051610248,15.4238444755755,"tr","long","non-linear"
"1891",8.1,17.5389304574961,20.5538097328657,18.6883444726529,15.4238444755755,"tr","long","non-linear"
"1892",8.2,17.9700573329424,20.8136248583362,18.9495444117941,15.4238444755755,"tr","long","non-linear"
"1893",8.3,18.404730391622,21.0720973306012,19.2110927435489,15.4238444755755,"tr","long","non-linear"
"1894",8.4,18.7384507308995,21.3291240454035,19.4728772330176,15.4238444755755,"tr","long","non-linear"
"1895",8.5,18.9316222382769,21.5846018984859,19.7347856453007,15.4238444755755,"tr","long","non-linear"
"1896",8.6,19.1027903307313,21.8384277855912,19.9967057454985,15.4238444755755,"tr","long","non-linear"
"1897",8.7,19.273506427165,22.0904986024622,20.2585252987116,15.4238444755755,"tr","long","non-linear"
"1898",8.8,19.4437667486131,22.3665098101535,20.5201320700402,15.4238444755755,"tr","long","non-linear"
"1899",8.9,19.6135675161107,22.644511483348,20.7814138245848,15.4238444755755,"tr","long","non-linear"
"1900",9,19.7829049506929,22.9204819370654,21.0422583274459,15.4238444755755,"tr","long","non-linear"
"1901",9.1,19.9517752733948,23.1942491599056,21.3025533437237,15.4238444755755,"tr","long","non-linear"
"1902",9.2,20.1201747052515,23.4656411404685,21.5621866385188,15.4238444755755,"tr","long","non-linear"
"1903",9.3,20.2880994672982,23.734485867354,21.8210459769316,15.4238444755755,"tr","long","non-linear"
"1904",9.4,20.4555457805699,24.0006113291621,22.0790191240624,15.4238444755755,"tr","long","non-linear"
"1905",9.5,20.6225098661018,24.2638455144926,22.3359938450116,15.4238444755755,"tr","long","non-linear"
"1906",9.6,20.7889879449289,24.6363409584012,22.5918579048798,15.4238444755755,"tr","long","non-linear"
"1907",9.7,20.9549762380864,25.0782336262609,22.8464990687672,15.4238444755755,"tr","long","non-linear"
"1908",9.8,21.1204709666093,25.5160868935113,23.0998051017743,15.4238444755755,"tr","long","non-linear"
"1909",9.9,21.2854683515329,25.9494036809728,23.3516637690015,15.4238444755755,"tr","long","non-linear"
"1910",10,21.4499646138921,26.3776869094659,23.6019628355492,15.4238444755755,"tr","long","non-linear"
"1911",10.1,21.6139559747222,26.8004394998109,23.8505900665179,15.4238444755755,"tr","long","non-linear"
"1912",10.2,21.7774386550582,27.2171643728283,24.0974332270079,15.4238444755755,"tr","long","non-linear"
"1913",10.3,21.9404088759352,27.6273644493384,24.3423800821196,15.4238444755755,"tr","long","non-linear"
"1914",10.4,22.1028628583883,28.0305426501618,24.5853183969535,15.4238444755755,"tr","long","non-linear"
"1915",10.5,22.2647968970766,28.4262076969313,24.8261372733552,15.4238444755755,"tr","long","non-linear"
"1916",10.6,22.4262101487863,28.8140938178694,25.0647777791434,15.4238444755755,"tr","long","non-linear"
"1917",10.7,22.5871054883086,29.1942281822337,25.3012484877735,15.4238444755755,"tr","long","non-linear"
"1918",10.8,22.747486038915,29.5666575370246,25.5355624842164,15.4238444755755,"tr","long","non-linear"
"1919",10.9,22.9073549238772,29.9314286292423,25.7677328534427,15.4238444755755,"tr","long","non-linear"
"1920",11,23.0667152664668,30.2885882058871,25.9977726804234,15.4238444755755,"tr","long","non-linear"
"1921",11.1,23.2255701899553,30.6381830139594,26.2256950501291,15.4238444755755,"tr","long","non-linear"
"1922",11.2,23.3839228176144,30.9802598004593,26.4515130475307,15.4238444755755,"tr","long","non-linear"
"1923",11.3,23.5417762727157,31.3148653123872,26.675239757599,15.4238444755755,"tr","long","non-linear"
"1924",11.4,23.6991336785307,31.6420462967434,26.8968882653048,15.4238444755755,"tr","long","non-linear"
"1925",11.5,23.8559981583311,31.9618495005281,27.1164716556189,15.4238444755755,"tr","long","non-linear"
"1926",11.6,24.0123728353885,32.2743216707417,27.334003013512,15.4238444755755,"tr","long","non-linear"
"1927",11.7,24.1682608329744,32.5795095543843,27.5494954239549,15.4238444755755,"tr","long","non-linear"
"1928",11.8,24.3236652743606,32.8774598984564,27.7629619719186,15.4238444755755,"tr","long","non-linear"
"1929",11.9,24.4785892828185,33.1682194499581,27.9744157423736,15.4238444755755,"tr","long","non-linear"
"1930",12,24.6330359816198,33.4518349558898,28.1838698202909,15.4238444755755,"tr","long","non-linear"
"1931",12.1,24.7870084940361,33.7283531632517,28.3913372906412,15.4238444755755,"tr","long","non-linear"
"1932",12.2,24.940509943339,33.9978208190442,28.5968312383953,15.4238444755755,"tr","long","non-linear"
"1933",12.3,25.0935434528,34.2615197538674,28.8003647485241,15.4238444755755,"tr","long","non-linear"
"1934",12.4,25.2461121456909,34.5328887256518,29.0019509059982,15.4238444755755,"tr","long","non-linear"
