"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"1869",5.9,9.94371558104056,19.9076448400714,15.9771659402182,-7.08531308991549,"tr","short","linear"
"1870",6,10.1794935119409,20.2379639674262,16.2479653629338,-7.08531308991549,"tr","short","linear"
"1871",6.1,10.4152714428413,20.5682830947809,16.5187647856493,-7.08531308991549,"tr","short","linear"
"1872",6.2,10.6510493737416,20.8986022221356,16.7895642083649,-7.08531308991549,"tr","short","linear"
"1873",6.3,10.886827304642,21.2289213494903,17.0603636310804,-7.08531308991549,"tr","short","linear"
"1874",6.4,11.1226052355423,21.559240476845,17.331163053796,-7.08531308991549,"tr","short","linear"
"1875",6.5,11.3583831664427,21.8895596041997,17.6019624765116,-7.08531308991549,"tr","short","linear"
"1876",6.6,11.5941610973431,22.2251863765255,17.8727618992271,-7.08531308991549,"tr","short","linear"
"1877",6.7,11.8299390282434,22.5637735381971,18.1435613219427,-7.08531308991549,"tr","short","linear"
"1878",6.8,12.0657169591438,22.9023606998686,18.4143607446583,-7.08531308991549,"tr","short","linear"
"1879",6.9,12.3014948900441,23.2409478615401,18.6851601673738,-7.08531308991549,"tr","short","linear"
"1880",7,12.5372728209445,23.5795350232117,18.9559595900894,-7.08531308991549,"tr","short","linear"
"1881",7.1,12.7730507518448,23.9181221848832,19.2267590128049,-7.08531308991549,"tr","short","linear"
"1882",7.2,13.0088286827452,24.2567093465548,19.4975584355205,-7.08531308991549,"tr","short","linear"
"1883",7.3,13.2446066136456,24.5952965082263,19.7683578582361,-7.08531308991549,"tr","short","linear"
"1884",7.4,13.4803845445459,24.9338836698979,20.0391572809516,-7.08531308991549,"tr","short","linear"
"1885",7.5,13.7161624754463,25.2724708315694,20.3099567036672,-7.08531308991549,"tr","short","linear"
"1886",7.6,13.9519404063466,25.611057993241,20.5807561263828,-7.08531308991549,"tr","short","linear"
"1887",7.7,14.187718337247,25.9496451549125,20.8515555490983,-7.08531308991549,"tr","short","linear"
"1888",7.8,14.4234962681473,26.2882323165841,21.1223549718139,-7.08531308991549,"tr","short","linear"
"1889",7.9,14.6592741990477,26.6268194782556,21.3931543945294,-7.08531308991549,"tr","short","linear"
"1890",8,14.895052129948,26.9654066399271,21.663953817245,-7.08531308991549,"tr","short","linear"
"1891",8.1,15.1308300608484,27.3039938015987,21.9347532399606,-7.08531308991549,"tr","short","linear"
"1892",8.2,15.3666079917488,27.6425809632702,22.2055526626761,-7.08531308991549,"tr","short","linear"
"1893",8.3,15.6023859226491,27.9811681249418,22.4763520853917,-7.08531308991549,"tr","short","linear"
"1894",8.4,15.8381638535495,28.3197552866133,22.7471515081073,-7.08531308991549,"tr","short","linear"
"1895",8.5,16.0739417844498,28.6583424482849,23.0179509308228,-7.08531308991549,"tr","short","linear"
"1896",8.6,16.3097197153502,28.9969296099564,23.2887503535384,-7.08531308991549,"tr","short","linear"
"1897",8.7,16.5454976462506,29.335516771628,23.5595497762539,-7.08531308991549,"tr","short","linear"
"1898",8.8,16.7812755771509,29.6741039332995,23.8303491989695,-7.08531308991549,"tr","short","linear"
"1899",8.9,17.0170535080513,30.012691094971,24.1011486216851,-7.08531308991549,"tr","short","linear"
"1900",9,17.2528314389516,30.3512782566426,24.3719480444006,-7.08531308991549,"tr","short","linear"
"1901",9.1,17.488609369852,30.6898654183141,24.6427474671162,-7.08531308991549,"tr","short","linear"
"1902",9.2,17.7243873007523,31.0284525799857,24.9135468898318,-7.08531308991549,"tr","short","linear"
"1903",9.3,17.9601652316527,31.3670397416572,25.1843463125473,-7.08531308991549,"tr","short","linear"
"1904",9.4,18.1959431625531,31.7056269033288,25.4551457352629,-7.08531308991549,"tr","short","linear"
"1905",9.5,18.4317210934534,32.0442140650003,25.7259451579784,-7.08531308991549,"tr","short","linear"
"1906",9.6,18.6674990243538,32.3828012266719,25.996744580694,-7.08531308991549,"tr","short","linear"
"1907",9.7,18.9032769552541,32.7213883883434,26.2675440034096,-7.08531308991549,"tr","short","linear"
"1908",9.8,19.1390548861545,33.059975550015,26.5383434261251,-7.08531308991549,"tr","short","linear"
"1909",9.9,19.3748328170548,33.3985627116865,26.8091428488407,-7.08531308991549,"tr","short","linear"
"1910",10,19.6106107479552,33.737149873358,27.0799422715563,-7.08531308991549,"tr","short","linear"
"1911",10.1,19.8462953422446,34.0757370350296,27.3507416942718,-7.08531308991549,"tr","short","linear"
"1912",10.2,20.0717155141045,34.4143241967011,27.6215411169874,-7.08531308991549,"tr","short","linear"
"1913",10.3,20.2971356859644,34.7529113583727,27.8923405397029,-7.08531308991549,"tr","short","linear"
"1914",10.4,20.5225558578244,35.0914985200442,28.1631399624185,-7.08531308991549,"tr","short","linear"
"1915",10.5,20.7479760296843,35.4300856817158,28.4339393851341,-7.08531308991549,"tr","short","linear"
"1916",10.6,20.9733962015442,35.7686728433873,28.7047388078496,-7.08531308991549,"tr","short","linear"
"1917",10.7,21.1988163734042,36.1072600050589,28.9755382305652,-7.08531308991549,"tr","short","linear"
"1918",10.8,21.4242365452641,36.4458471667304,29.2463376532808,-7.08531308991549,"tr","short","linear"
"1919",10.9,21.649656717124,36.784434328402,29.5171370759963,-7.08531308991549,"tr","short","linear"
"1920",11,21.875076888984,37.1230214900735,29.7879364987119,-7.08531308991549,"tr","short","linear"
"1921",11.1,22.1004970608439,37.4616086517451,30.0587359214275,-7.08531308991549,"tr","short","linear"
"1922",11.2,22.3259172327038,37.8001958134166,30.329535344143,-7.08531308991549,"tr","short","linear"
"1923",11.3,22.5513374045638,38.1387829750881,30.6003347668586,-7.08531308991549,"tr","short","linear"
"1924",11.4,22.7767575764237,38.4773701367597,30.8711341895741,-7.08531308991549,"tr","short","linear"
"1925",11.5,23.0021777482836,38.8159572984312,31.1419336122897,-7.08531308991549,"tr","short","linear"
"1926",11.6,23.2275979201436,39.1545444601028,31.4127330350053,-7.08531308991549,"tr","short","linear"
"1927",11.7,23.4530180920035,39.4931316217743,31.6835324577208,-7.08531308991549,"tr","short","linear"
"1928",11.8,23.6784382638634,39.8317187834459,31.9543318804364,-7.08531308991549,"tr","short","linear"
