"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"525",12.2,17.9716269698344,23.6808670290535,21.5184417568624,20.9327633410418,"fi","short","non-linear"
"526",12.3,18.1446535283552,23.8600282334956,21.7480861779156,20.9327633410418,"fi","short","non-linear"
"527",12.4,18.3312904151319,24.0392899111245,21.9826119826056,20.9327633410418,"fi","short","non-linear"
"528",12.5,18.531093649121,24.2186503913075,22.221835186896,20.9327633410418,"fi","short","non-linear"
"529",12.6,18.7436192492795,24.3981080034119,22.4655718067509,20.9327633410418,"fi","short","non-linear"
"530",12.7,18.968423234564,24.5776610768051,22.713637858134,20.9327633410418,"fi","short","non-linear"
"531",12.8,19.2050616239313,24.7573079408544,22.9658493570091,20.9327633410418,"fi","short","non-linear"
"532",12.9,19.4530904363381,24.937046924927,23.22202231934,20.9327633410418,"fi","short","non-linear"
"533",13,19.7120656907412,25.1168763583904,23.4819727610906,20.9327633410418,"fi","short","non-linear"
"534",13.1,19.9815434060973,25.2967945706119,23.7455166982247,20.9327633410418,"fi","short","non-linear"
"535",13.2,20.2610796013632,25.4851414809054,24.0124701467061,20.9327633410418,"fi","short","non-linear"
"536",13.3,20.5502302954957,25.8152687405498,24.2826491224987,20.9327633410418,"fi","short","non-linear"
"537",13.4,20.8485515074514,26.199779795865,24.5558696415663,20.9327633410418,"fi","short","non-linear"
"538",13.5,21.1555992561872,26.5965129110889,24.8319477198726,20.9327633410418,"fi","short","non-linear"
"539",13.6,21.4709295606597,26.9972879702548,25.1106993733816,20.9327633410418,"fi","short","non-linear"
"540",13.7,21.7940984398258,27.4016993866814,25.3919406180571,20.9327633410418,"fi","short","non-linear"
"541",13.8,22.1246619126421,27.8093415736874,25.6754874698628,20.9327633410418,"fi","short","non-linear"
"542",13.9,22.4621759980655,28.2198089445918,25.9611559447626,20.9327633410418,"fi","short","non-linear"
"543",14,22.8061967150527,28.6326959127131,26.2487620587203,20.9327633410418,"fi","short","non-linear"
"544",14.1,23.1562800825603,29.0475968913704,26.5381218276998,20.9327633410418,"fi","short","non-linear"
"545",14.2,23.5119821195453,29.4641062938822,26.8290512676649,20.9327633410418,"fi","short","non-linear"
"546",14.3,23.8728588449643,29.8818185335674,27.1213663945793,20.9327633410418,"fi","short","non-linear"
"547",14.4,24.238466277774,30.3003280237448,27.414883224407,20.9327633410418,"fi","short","non-linear"
"548",14.5,24.6083604369313,30.7192291777331,27.7094177731118,20.9327633410418,"fi","short","non-linear"
"549",14.6,24.9820973413929,31.1381164088512,28.0047860566574,20.9327633410418,"fi","short","non-linear"
"550",14.7,25.3592330101155,31.5565841304177,28.3008040910077,20.9327633410418,"fi","short","non-linear"
"551",14.8,25.7393234620558,31.9742267557516,28.5972878921265,20.9327633410418,"fi","short","non-linear"
"552",14.9,26.1219247161707,32.3906386981716,28.8940534759777,20.9327633410418,"fi","short","non-linear"
"553",15,26.5065927914168,32.8054143709964,29.1909168585251,20.9327633410418,"fi","short","non-linear"
"554",15.1,26.892883706751,33.2181481875448,29.4876940557325,20.9327633410418,"fi","short","non-linear"
"555",15.2,27.28035348113,33.6284345611357,29.7842010835637,20.9327633410418,"fi","short","non-linear"
"556",15.3,27.6460424556799,34.0358679050878,30.0802539579825,20.9327633410418,"fi","short","non-linear"
"557",15.4,27.9238151411848,34.4400426327198,30.3756686949528,20.9327633410418,"fi","short","non-linear"
"558",15.5,28.2025200247971,34.8405531573506,30.6702613104385,20.9327633410418,"fi","short","non-linear"
"559",15.6,28.4820546381391,35.236993892299,30.9638478204032,20.9327633410418,"fi","short","non-linear"
"560",15.7,28.7623165128331,35.6289592508837,31.2562442408109,20.9327633410418,"fi","short","non-linear"
"561",15.8,29.0432031805016,36.0160436464234,31.5472665876254,20.9327633410418,"fi","short","non-linear"
"562",15.9,29.3246121727668,36.3978414922371,31.8367308768105,20.9327633410418,"fi","short","non-linear"
"563",16,29.5881582948663,36.7739472016434,32.12445312433,20.9327633410418,"fi","short","non-linear"
"564",16.1,29.8427306126958,37.1439551879612,32.4102493461478,20.9327633410418,"fi","short","non-linear"
"565",16.2,30.0979985820288,37.5074682046753,32.6939392656972,20.9327633410418,"fi","short","non-linear"
"566",16.3,30.3539402790157,37.8642945796863,32.9754339907893,20.9327633410418,"fi","short","non-linear"
"567",16.4,30.6105516785177,38.2144561577609,33.2547395442854,20.9327633410418,"fi","short","non-linear"
"568",16.5,30.8678295877561,38.5579847130383,33.531866362969,20.9327633410418,"fi","short","non-linear"
"569",16.6,31.1257708139525,38.8949120196574,33.8068248836234,20.9327633410418,"fi","short","non-linear"
"570",16.7,31.3843721643283,39.2252698517571,34.0796255430322,20.9327633410418,"fi","short","non-linear"
"571",16.8,31.6436304461049,39.5490899834763,34.3502787779789,20.9327633410418,"fi","short","non-linear"
"572",16.9,31.9035424665037,39.8664041889542,34.6187950252469,20.9327633410418,"fi","short","non-linear"
"573",17,32.0964407369112,40.1772442423295,34.8851847216196,20.9327633410418,"fi","short","non-linear"
"574",17.1,32.2824718950614,40.4816419177413,35.1494583038807,20.9327633410418,"fi","short","non-linear"
"575",17.2,32.4685950761102,40.7796289893286,35.4116262088134,20.9327633410418,"fi","short","non-linear"
"576",17.3,32.6548098239463,41.0712372312303,35.6716988732014,20.9327633410418,"fi","short","non-linear"
"577",17.4,32.8411156824584,41.3564984175853,35.929686733828,20.9327633410418,"fi","short","non-linear"
"578",17.5,33.0275121955354,41.6354443225326,36.1856002274768,20.9327633410418,"fi","short","non-linear"
"579",17.6,33.213998907066,41.9081067202112,36.4394497909312,20.9327633410418,"fi","short","non-linear"
"580",17.7,33.400575360939,42.1745173847601,36.6912458609747,20.9327633410418,"fi","short","non-linear"
"581",17.8,33.5872411010432,42.4347080903182,36.9409988743907,20.9327633410418,"fi","short","non-linear"
"582",17.9,33.7739956712673,42.6887106110244,37.1887192679628,20.9327633410418,"fi","short","non-linear"
