"","surp","y_lower","y_upper","y","delta","lang","context","linear"
"136",13.5,27.6877488198521,39.0240425700235,34.7588000872987,-5.90142827151849,"du","long","linear"
"137",13.6,27.9127165206422,39.3000970771411,35.0162726805379,-5.90142827151849,"du","long","linear"
"138",13.7,28.1376842214324,39.5761515842588,35.2737452737772,-5.90142827151849,"du","long","linear"
"139",13.8,28.3626519222226,39.8522060913765,35.5312178670164,-5.90142827151849,"du","long","linear"
"140",13.9,28.5876196230128,40.1282605984941,35.7886904602557,-5.90142827151849,"du","long","linear"
"141",14,28.812587323803,40.4043151056118,36.0461630534949,-5.90142827151849,"du","long","linear"
"142",14.1,29.0375550245932,40.6803696127294,36.3036356467342,-5.90142827151849,"du","long","linear"
"143",14.2,29.2625227253834,40.9564241198471,36.5611082399734,-5.90142827151849,"du","long","linear"
"144",14.3,29.4874904261736,41.2324786269647,36.8185808332127,-5.90142827151849,"du","long","linear"
"145",14.4,29.7124581269638,41.5085331340824,37.0760534264519,-5.90142827151849,"du","long","linear"
"146",14.5,29.937425827754,41.7845876412,37.3335260196912,-5.90142827151849,"du","long","linear"
"147",14.6,30.1623935285442,42.0606421483177,37.5909986129304,-5.90142827151849,"du","long","linear"
"148",14.7,30.3873612293344,42.3366966554353,37.8484712061697,-5.90142827151849,"du","long","linear"
"149",14.8,30.6123289301246,42.612751162553,38.1059437994089,-5.90142827151849,"du","long","linear"
"150",14.9,30.8372966309148,42.8888056696706,38.3634163926482,-5.90142827151849,"du","long","linear"
"151",15,31.062264331705,43.1648601767883,38.6208889858874,-5.90142827151849,"du","long","linear"
"152",15.1,31.2872320324952,43.4409146839059,38.8783615791267,-5.90142827151849,"du","long","linear"
"153",15.2,31.5121997332854,43.7169691910236,39.1358341723659,-5.90142827151849,"du","long","linear"
"154",15.3,31.7371674340756,43.9930236981413,39.3933067656052,-5.90142827151849,"du","long","linear"
"155",15.4,31.9621351348658,44.2690782052589,39.6507793588444,-5.90142827151849,"du","long","linear"
"156",15.5,32.187102835656,44.5451327123765,39.9082519520836,-5.90142827151849,"du","long","linear"
"157",15.6,32.4120705364462,44.8211872194942,40.1657245453229,-5.90142827151849,"du","long","linear"
"158",15.7,32.6370382372364,45.0972417266119,40.4231971385622,-5.90142827151849,"du","long","linear"
"159",15.8,32.8620059380266,45.3732962337295,40.6806697318014,-5.90142827151849,"du","long","linear"
"160",15.9,33.0869736388168,45.6493507408472,40.9381423250406,-5.90142827151849,"du","long","linear"
"161",16,33.311941339607,45.9254052479648,41.1956149182799,-5.90142827151849,"du","long","linear"
"162",16.1,33.5369090403972,46.2014597550825,41.4530875115192,-5.90142827151849,"du","long","linear"
"163",16.2,33.7618767411874,46.4775142622001,41.7105601047584,-5.90142827151849,"du","long","linear"
"164",16.3,33.9868444419776,46.7535687693178,41.9680326979976,-5.90142827151849,"du","long","linear"
"165",16.4,34.2118121427678,47.0296232764354,42.2255052912369,-5.90142827151849,"du","long","linear"
"166",16.5,34.436779843558,47.3056777835531,42.4829778844761,-5.90142827151849,"du","long","linear"
"167",16.6,34.6617475443482,47.5817322906707,42.7404504777154,-5.90142827151849,"du","long","linear"
"168",16.7,34.8867152451384,47.8577867977884,42.9979230709546,-5.90142827151849,"du","long","linear"
"169",16.8,35.1116829459286,48.133841304906,43.2553956641939,-5.90142827151849,"du","long","linear"
"170",16.9,35.3366506467188,48.4098958120237,43.5128682574331,-5.90142827151849,"du","long","linear"
"171",17,35.561618347509,48.6859503191413,43.7703408506724,-5.90142827151849,"du","long","linear"
"172",17.1,35.7865860482992,48.962004826259,44.0278134439116,-5.90142827151849,"du","long","linear"
"173",17.2,36.0115537490894,49.2380593333766,44.2852860371509,-5.90142827151849,"du","long","linear"
"174",17.3,36.2365214498796,49.5141138404943,44.5427586303901,-5.90142827151849,"du","long","linear"
"175",17.4,36.4614891506698,49.790168347612,44.8002312236294,-5.90142827151849,"du","long","linear"
"176",17.5,36.68645685146,50.0662228547296,45.0577038168686,-5.90142827151849,"du","long","linear"
"177",17.6,36.9114245522502,50.3422773618473,45.3151764101079,-5.90142827151849,"du","long","linear"
"178",17.7,37.1363922530403,50.6183318689649,45.5726490033471,-5.90142827151849,"du","long","linear"
"179",17.8,37.3613599538306,50.8943863760826,45.8301215965864,-5.90142827151849,"du","long","linear"
"180",17.9,37.5863276546208,51.1704408832002,46.0875941898256,-5.90142827151849,"du","long","linear"
"181",18,37.8112953554109,51.4464953903179,46.3450667830649,-5.90142827151849,"du","long","linear"
"182",18.1,38.0362630562012,51.7225498974355,46.6025393763041,-5.90142827151849,"du","long","linear"
"183",18.2,38.2612307569913,51.9986044045532,46.8600119695434,-5.90142827151849,"du","long","linear"
"184",18.3,38.4861984577815,52.2746589116708,47.1174845627826,-5.90142827151849,"du","long","linear"
"185",18.4,38.7111661585717,52.5507134187885,47.3749571560219,-5.90142827151849,"du","long","linear"
"186",18.5,38.9361338593619,52.8267679259061,47.6324297492611,-5.90142827151849,"du","long","linear"
"187",18.6,39.1611015601521,53.1028224330238,47.8899023425004,-5.90142827151849,"du","long","linear"
"188",18.7,39.3860692609423,53.3788769401414,48.1473749357396,-5.90142827151849,"du","long","linear"
"189",18.8,39.6110369617325,53.6549314472591,48.4048475289789,-5.90142827151849,"du","long","linear"
"190",18.9,39.8360046625227,53.9309859543768,48.6623201222181,-5.90142827151849,"du","long","linear"
