	sample_id	word_id	word	score	shannon	renyi
0	0	0	Στην	4.0293684005737305	3.699568748474121	6.678700923919678
1	0	1	αρχαία	3.3641443252563477	5.071493625640869	7.601487159729004
2	0	2	ρωμαϊκή	6.265109062194824	3.1624181270599365	6.3335113525390625
3	0	3	θρησκεία	4.840329647064209	3.5692033767700195	6.595073699951172
4	0	4	και	2.5870473384857178	2.8205580711364746	5.9241533279418945
5	0	5	μυθολογία,	3.788889229297638	4.097743511199951	6.702202796936035
6	0	6	ο	0.8170830011367798	2.532857894897461	6.089351654052734
7	0	7	Ιανός	9.261722087860107	6.435696125030518	7.863186836242676
8	0	8	ήταν	1.2668204307556152	4.328871726989746	7.0865607261657715
9	0	9	ο	1.8268975019454956	3.9325037002563477	6.729953289031982
10	0	10	θεός	1.3759185075759888	4.099841117858887	6.871479511260986
11	0	11	των	2.4194767475128174	3.2595055103302	6.5506110191345215
12	0	12	εκκινήσεων	14.671301007270813	5.627333641052246	7.508127689361572
13	0	13	και	2.3235487937927246	3.328127861022949	6.30637264251709
14	0	14	των	1.114793300628662	4.1746439933776855	7.2815022468566895
15	0	15	μεταβάσεων.	13.144957669079304	5.91331672668457	7.666339874267578
16	0	16	Είχε	5.430089950561523	4.090511322021484	6.36267614364624
17	0	17	διπλή	8.103931427001953	5.930998802185059	7.796393394470215
18	0	18	φύση	5.279289722442627	4.425188064575195	6.9095354080200195
19	0	19	και	1.231827735900879	2.4517276287078857	6.023070335388184
20	0	20	συνήθως	7.816007614135742	6.991480350494385	8.340483665466309
21	0	21	απεικονιζόταν	5.072519056499004	5.900517463684082	7.8342413902282715
22	0	22	με	1.4077789783477783	3.100677251815796	5.886303901672363
23	0	23	δύο	4.702146530151367	5.778723239898682	7.747204780578613
24	0	24	πρόσωπα,	4.231587648391724	5.434725761413574	7.565325736999512
25	0	25	αφού	7.763601779937744	3.8213446140289307	6.787034511566162
26	0	26	κοιτούσε	10.011772125959396	5.276693344116211	7.4601149559021
27	0	27	ταυτόχρονα	7.812851905822754	5.0330810546875	7.352198600769043
28	0	28	στο	5.175847053527832	4.004713535308838	7.039070129394531
29	0	29	μέλλον	7.846661567687988	5.569962501525879	7.498924255371094
30	0	30	και	2.4831416606903076	3.571769952774048	6.682669162750244
31	0	31	στο	4.214432716369629	6.051117897033691	7.6981000900268555
32	0	32	παρελθόν.	3.3988964557647705	5.240541458129883	7.548641204833984
33	0	33	Ο	1.948845624923706	4.328883171081543	6.454493999481201
34	0	34	Ιανός	0.33541208133101463	2.337350368499756	6.7582879066467285
35	0	35	παρακολουθούσε	8.549627304077148	4.564680099487305	7.046145915985107
36	0	36	την	2.4239983558654785	4.49824333190918	6.955885410308838
37	0	37	αρχή	6.689464569091797	6.29980993270874	7.837467193603516
38	0	38	και	2.796537399291992	2.2217166423797607	5.460029125213623
39	0	39	το	3.1009016036987305	5.475973129272461	7.484949588775635
40	0	40	τέλος	0.657176673412323	3.638367176055908	7.097417831420898
41	0	41	μιας	5.540453910827637	1.9626660346984863	5.090831279754639
42	0	42	σύγκρουσης	5.4497509277716745	6.297162055969238	7.782454490661621
43	0	43	και	3.747920036315918	2.875943183898926	6.080627918243408
44	0	44	κατ’	10.284677028656006	6.208681106567383	7.832447528839111
45	0	45	επέκταση	0.3925756514072418	1.8030204772949219	5.487800598144531
46	0	46	τον	4.977717399597168	5.882968902587891	7.779057502746582
47	0	47	πόλεμο	3.867316484451294	5.864506721496582	7.730920791625977
48	0	48	και	4.011198043823242	4.2145843505859375	7.112889766693115
49	0	49	την	1.9424628019332886	5.414700984954834	7.549319744110107
50	0	50	ειρήνη.	6.081073045730591	6.267009735107422	7.682511806488037
51	0	51	Οι	2.7292098999023438	4.651375770568848	6.570743560791016
52	0	52	πόρτες	10.946381568908691	6.093263626098633	7.852893352508545
53	0	53	του	1.3587596416473389	3.6639673709869385	6.656492233276367
54	0	54	ναού	2.617997884750366	4.745179653167725	7.6691741943359375
55	0	55	του	1.6150798797607422	4.238152980804443	6.794491767883301
56	0	56	ήταν	4.8544158935546875	3.6206130981445312	7.040560722351074
57	0	57	ανοιχτές	5.661084307357669	6.26988410949707	7.752572059631348
58	0	58	σε	3.090519666671753	2.773110866546631	5.258448600769043
59	0	59	περιόδους	6.985234260559082	4.511166095733643	7.245821475982666
60	0	60	πολέμου	3.2572662830352783	5.199221611022949	7.323175430297852
61	0	61	και	0.7545424103736877	1.767493486404419	4.818106651306152
62	0	62	κλειστές	8.710021018981934	6.702955722808838	8.265366554260254
63	0	63	σε	2.4733269214630127	2.4553403854370117	5.663719654083252
64	0	64	περιόδους	1.1750085353851318	4.882879257202148	7.586101531982422
65	0	65	ειρήνης.	1.7185006141662598	2.9847729206085205	6.414639472961426
66	0	66	Ως	5.731262627989054	4.371588706970215	6.479541301727295
67	0	67	ο	4.496393203735352	5.816167831420898	7.973305702209473
68	0	68	θεός	3.0164506435394287	5.736790657043457	7.732610702514648
69	0	69	των	1.7427719831466675	4.982754230499268	7.594997882843018
70	0	70	πυλών,	8.719685554504395	5.191125392913818	7.312554359436035
71	0	71	συνδέθηκε	7.366299629211426	4.745511054992676	7.601691246032715
72	0	72	επίσης	3.765369415283203	2.3311471939086914	5.70194673538208
73	0	73	με	0.15476006269454956	0.9544263482093811	4.932562351226807
74	0	74	την	1.4562739133834839	3.4013214111328125	6.5931806564331055
75	0	75	είσοδο	7.218270301818848	6.463186740875244	7.897395610809326
76	0	76	και	2.899376392364502	2.9116220474243164	6.049717426300049
