"","trialid","ianum","model_ia","surp","ent","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_ent","prev2_ent","ia","total_rt","gaze_rt","firstfix_rt","mismatch","lang"
"1",1,1,"Antik",5.99675455692397,6.19046592712402,"mgpt_lc",0.0000372,5,NA,NA,NA,NA,NA,NA,NA,NA,"Antik",485.291666666667,220.75,141.625,FALSE,"tr"
"2",1,2,"Roma",9.84182949863486,9.78671073913574,"mgpt_lc",0.0000468,4,5.99675455692397,NA,0.0000372,NA,5,NA,6.19046592712402,NA,"Roma",369.75,161.708333333333,134.75,FALSE,"tr"
"3",1,3,"inanışlarında",23.0888988927928,24.3402717113495,"mgpt_lc",0,13,9.84182949863486,5.99675455692397,0.0000468,0.0000372,4,5,9.78671073913574,6.19046592712402,"inanışlarında",1164.25,621.5,212.416666666667,FALSE,"tr"
"4",1,4,"ve",5.87186105239865,8.41430854797363,"mgpt_lc",0.0234,2,23.0888988927928,9.84182949863486,0,0.0000468,13,4,24.3402717113495,9.78671073913574,"ve",172.833333333333,137.416666666667,132.791666666667,FALSE,"tr"
"5",1,5,"mitlerinde,",13.6049578483872,17.1137282252312,"mgpt_lc",0,11,5.87186105239865,23.0888988927928,0.0234,0,2,13,8.41430854797363,24.3402717113495,"mitlerinde,",1095.08333333333,448.583333333333,254.083333333333,FALSE,"tr"
"6",1,6,"Janus",16.7171313988111,14.9333996772766,"mgpt_lc",0.00000102,5,13.6049578483872,5.87186105239865,0,0.0234,11,2,17.1137282252312,8.41430854797363,"Janus",568.583333333333,223.291666666667,196.166666666667,FALSE,"tr"
"7",1,7,"başlangıçların",28.0939781881171,13.3875143229961,"mgpt_lc",0,14,16.7171313988111,13.6049578483872,0.00000102,0,5,11,14.9333996772766,17.1137282252312,"başlangıçların",1606.33333333333,493.166666666667,198.958333333333,FALSE,"tr"
"8",1,8,"ve",3.75345393308625,7.90286254882812,"mgpt_lc",0.0234,2,28.0939781881171,16.7171313988111,0,0.00000102,14,5,13.3875143229961,14.9333996772766,"ve",148.458333333333,116.833333333333,116.833333333333,FALSE,"tr"
"9",1,9,"kapıların",12.4204783498731,13.4403131008148,"mgpt_lc",0.00000363,9,3.75345393308625,28.0939781881171,0.0234,0,2,14,7.90286254882812,13.3875143229961,"kapıların",924.75,371.208333333333,214.75,FALSE,"tr"
"10",1,10,"tanrısıdır.",6.24572903478499,14.1548708081245,"mgpt_lc",0,11,12.4204783498731,3.75345393308625,0.00000363,0.0234,9,2,13.4403131008148,7.90286254882812,"tanrısıdır.",856.458333333333,455.458333333333,248.916666666667,FALSE,"tr"
"11",1,11,"Onun",6.06444973595927,8.44460010528564,"mgpt_lc",0.000501,4,6.24572903478499,12.4204783498731,0,0.00000363,11,9,14.1548708081245,13.4403131008148,"Onun",323.541666666667,277.791666666667,168.5,FALSE,"tr"
"12",1,12,"çift",11.7977859360591,13.3761878013611,"mgpt_lc",0.000132,4,6.06444973595927,6.24572903478499,0.000501,0,4,11,8.44460010528564,14.1548708081245,"çift",374.708333333333,236.5,207.958333333333,FALSE,"tr"
"13",1,13,"taraflı",4.63330492863254,8.40094775334001,"mgpt_lc",0.00002,7,11.7977859360591,6.06444973595927,0.000132,0.000501,4,4,13.3761878013611,8.44460010528564,"taraflı",639.75,359.333333333333,217.208333333333,FALSE,"tr"
"14",1,14,"bir",4.3538166303454,8.19591522216797,"mgpt_lc",0.0219,3,4.63330492863254,11.7977859360591,0.00002,0.000132,7,4,8.40094775334001,13.3761878013611,"bir",173,152.875,131.375,FALSE,"tr"
"15",1,15,"doğası",8.8122515946616,10.9841599464417,"mgpt_lc",0.0000112,6,4.3538166303454,4.63330492863254,0.0219,0.00002,3,7,8.19591522216797,8.40094775334001,"doğası",434.833333333333,234.916666666667,195.416666666667,FALSE,"tr"
"16",1,16,"vardır",0.417062008343606,1.93204247951508,"mgpt_lc",0.000575,6,8.8122515946616,4.3538166303454,0.0000112,0.0219,6,3,10.9841599464417,8.19591522216797,"vardır",474.333333333333,174.958333333333,151.416666666667,FALSE,"tr"
"17",1,17,"ve",2.33012349244381,2.3258683681488,"mgpt_lc",0.0234,2,0.417062008343606,8.8122515946616,0.000575,0.0000112,6,6,1.93204247951508,10.9841599464417,"ve",99.9583333333333,71.7083333333333,65.2083333333333,FALSE,"tr"
"18",1,18,"genellikle",6.86888722640387,8.25048351287842,"mgpt_lc",0.000135,10,2.33012349244381,0.417062008343606,0.0234,0.000575,2,6,2.3258683681488,1.93204247951508,"genellikle",534.916666666667,296.458333333333,211.75,FALSE,"tr"
"19",1,19,"iki",5.34560073461969,8.57617282867432,"mgpt_lc",0.00162,3,6.86888722640387,2.33012349244381,0.000135,0.0234,10,2,8.25048351287842,2.3258683681488,"iki",187.291666666667,129.25,123.041666666667,FALSE,"tr"
"20",1,20,"yüzü",9.06358441341392,9.65256595611572,"mgpt_lc",0.0000513,4,5.34560073461969,6.86888722640387,0.00162,0.000135,3,10,8.57617282867432,8.25048351287842,"yüzü",457.416666666667,259.208333333333,238.666666666667,FALSE,"tr"
"21",1,21,"var",5.04235511308064,3.00096035003662,"mgpt_lc",0.00339,3,9.06358441341392,5.34560073461969,0.0000513,0.00162,4,3,9.65256595611572,8.57617282867432,"var",365.708333333333,215.625,193.291666666667,FALSE,"tr"
"22",1,22,"olarak",9.4277055894887,3.42097687721252,"mgpt_lc",0.0038,6,5.04235511308064,9.06358441341392,0.00339,0.0000513,3,4,3.00096035003662,9.65256595611572,"olarak",575.75,257.375,210.25,FALSE,"tr"
