"","trialid","ianum","model_ia","surp","ent","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_ent","prev2_ent","ia","total_rt","gaze_rt","firstfix_rt","mismatch","lang"
"1",1,1,"במיתולוגיה",10.3358633695746,10.4604849815369,"mgpt_lc",0.00000151,10,NA,NA,NA,NA,NA,NA,NA,NA,"במיתולוגיה",862.342105263158,291.157894736842,170.5,FALSE,"he"
"2",1,2,"ובדת",14.7251521606955,9.37563610076904,"mgpt_lc",0.000000324,4,10.3358633695746,NA,0.00000151,NA,10,NA,10.4604849815369,NA,"ובדת",422.631578947368,210.394736842105,162.763157894737,FALSE,"he"
"3",1,3,"הרומית",9.62054134287283,8.27143716812134,"mgpt_lc",0.000012,6,14.7251521606955,10.3358633695746,0.000000324,0.00000151,4,10,9.37563610076904,10.4604849815369,"הרומית",836.5,303.236842105263,207.973684210526,FALSE,"he"
"4",1,4,"העתיקה,",7.10049186045767,9.94759567826986,"mgpt_lc",0.000049,7,9.62054134287283,14.7251521606955,0.000012,0.000000324,6,4,8.27143716812134,9.37563610076904,"העתיקה,",620.210526315789,243.684210526316,218.368421052632,FALSE,"he"
"5",1,5,"יאנוס",17.6333996498946,18.2832059860229,"mgpt_lc",0.00000138,5,7.10049186045767,9.62054134287283,0.000049,0.000012,7,6,9.94759567826986,8.27143716812134,"יאנוס",532.552631578947,267.947368421053,219.394736842105,FALSE,"he"
"6",1,6,"הוא",3.49038698269846,6.23075389862061,"mgpt_lc",0.00759,3,17.6333996498946,7.10049186045767,0.00000138,0.000049,5,7,18.2832059860229,9.94759567826986,"הוא",399.157894736842,170.526315789474,159.421052631579,FALSE,"he"
"7",1,7,"אל",4.70198317410753,6.74155473709106,"mgpt_lc",0.00229,2,3.49038698269846,17.6333996498946,0.00759,0.00000138,3,5,6.23075389862061,18.2832059860229,"אל",292.447368421053,174,164.315789473684,FALSE,"he"
"8",1,8,"ההתחלה",19.5204821762428,13.668794631958,"mgpt_lc",0.0000186,6,4.70198317410753,3.49038698269846,0.00229,0.00759,2,3,6.74155473709106,6.23075389862061,"ההתחלה",1154.68421052632,284.342105263158,219.342105263158,FALSE,"he"
"9",1,9,"והשערים.",21.861680847226,17.7728116512299,"mgpt_lc",0.000000417,8,19.5204821762428,4.70198317410753,0.0000186,0.00229,6,2,13.668794631958,6.74155473709106,"והשערים.",1268.60526315789,341.447368421053,221.131578947368,FALSE,"he"
"10",1,10,"יש",6.64461610173648,6.13031959533691,"mgpt_lc",0.00389,2,21.861680847226,19.5204821762428,0.000000417,0.0000186,8,6,17.7728116512299,13.668794631958,"יש",83.1842105263158,66.3421052631579,66.3421052631579,FALSE,"he"
"11",1,11,"לו",4.78317866796414,6.34668636322021,"mgpt_lc",0.00214,2,6.64461610173648,21.861680847226,0.00389,0.000000417,2,8,6.13031959533691,17.7728116512299,"לו",266,167,149.394736842105,FALSE,"he"
"12",1,12,"טבע",8.30202061920167,7.16476535797119,"mgpt_lc",0.0000692,3,4.78317866796414,6.64461610173648,0.00214,0.00389,2,2,6.34668636322021,6.13031959533691,"טבע",426.552631578947,212.421052631579,187.447368421053,FALSE,"he"
"13",1,13,"כפול",11.3633974980052,12.2711639404297,"mgpt_lc",0.0000437,4,8.30202061920167,4.78317866796414,0.0000692,0.00214,3,2,7.16476535797119,6.34668636322021,"כפול",552.657894736842,309.921052631579,254.657894736842,FALSE,"he"
"14",1,14,"והוא",6.45450085230339,5.22813177108765,"mgpt_lc",0.000537,4,11.3633974980052,8.30202061920167,0.0000437,0.0000692,4,3,12.2711639404297,7.16476535797119,"והוא",186.026315789474,132.157894736842,128.736842105263,FALSE,"he"
"15",1,15,"מוצג",9.37145589058029,9.56169438362122,"mgpt_lc",0.0000107,4,6.45450085230339,11.3633974980052,0.000537,0.0000437,4,4,5.22813177108765,12.2711639404297,"מוצג",599.263157894737,302.947368421053,215.026315789474,FALSE,"he"
"16",1,16,"בדרך",5.8642155754856,5.58646774291992,"mgpt_lc",0.00049,4,9.37145589058029,6.45450085230339,0.0000107,0.000537,4,4,9.56169438362122,5.22813177108765,"בדרך",250.078947368421,137.236842105263,126.315789473684,FALSE,"he"
"17",1,17,"כלל",0.281447265940117,1.97115647792816,"mgpt_lc",0.000457,3,5.8642155754856,9.37145589058029,0.00049,0.0000107,4,4,5.58646774291992,9.56169438362122,"כלל",309.763157894737,206.5,200.5,FALSE,"he"
"18",1,18,"כבעל",6.11818979355712,13.0058597922325,"mgpt_lc",0.00000955,4,0.281447265940117,5.8642155754856,0.000457,0.00049,3,4,1.97115647792816,5.58646774291992,"כבעל",410.078947368421,234.710526315789,178.684210526316,FALSE,"he"
