"","trialid","ianum","model_ia","surp","ent","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_ent","prev2_ent","ia","total_rt","gaze_rt","firstfix_rt","mismatch","lang"
"1",1,1,"Janus",7.63290750914606,9.58330345153809,"mgpt_lc",0.00000155,5,NA,NA,NA,NA,NA,NA,NA,NA,"Janus",449.5,203.035714285714,151.607142857143,FALSE,"du"
"2",1,2,"is",8.36470201521887,10.7462148666382,"mgpt_lc",0.0158,2,7.63290750914606,NA,0.00000155,NA,5,NA,9.58330345153809,NA,"is",381.142857142857,254.857142857143,212.821428571429,FALSE,"du"
"3",1,3,"in",6.20201755388701,7.77442741394043,"mgpt_lc",0.0229,2,8.36470201521887,7.63290750914606,0.0158,0.00000155,2,5,10.7462148666382,9.58330345153809,"in",415.464285714286,254.142857142857,235,FALSE,"du"
"4",1,4,"de",3.4168046135942,8.56459045410156,"mgpt_lc",0.0537,2,6.20201755388701,8.36470201521887,0.0229,0.0158,2,2,7.77442741394043,10.7462148666382,"de",279.178571428571,153.928571428571,142.285714285714,FALSE,"du"
"5",1,5,"oude",9.47761087392464,9.95626831054688,"mgpt_lc",0.000324,4,3.4168046135942,6.20201755388701,0.0537,0.0229,2,2,8.56459045410156,7.77442741394043,"oude",274.5,160.607142857143,155.285714285714,FALSE,"du"
"6",1,6,"Romeinse",5.62231047633293,8.76570320129395,"mgpt_lc",0.0000117,8,9.47761087392464,3.4168046135942,0.000324,0.0537,4,2,9.95626831054688,8.56459045410156,"Romeinse",545.035714285714,209.107142857143,184.642857142857,FALSE,"du"
"7",1,7,"religie",9.02532949535616,6.98551368713379,"mgpt_lc",0.0000282,7,5.62231047633293,9.47761087392464,0.0000117,0.000324,8,4,8.76570320129395,9.95626831054688,"religie",515.821428571429,274.785714285714,222.892857142857,FALSE,"du"
"8",1,8,"en",5.90501159793542,4.65026044845581,"mgpt_lc",0.0251,2,9.02532949535616,5.62231047633293,0.0000282,0.0000117,7,8,6.98551368713379,8.76570320129395,"en",127.214285714286,103.321428571429,90.2142857142857,FALSE,"du"
"9",1,9,"mythes",14.9923309892101,7.03170165419579,"mgpt_lc",0.00000148,6,5.90501159793542,9.02532949535616,0.0251,0.0000282,2,7,4.65026044845581,6.98551368713379,"mythes",595.107142857143,319.428571428571,264.321428571429,FALSE,"du"
"10",1,10,"de",3.32372350660161,5.57392072677612,"mgpt_lc",0.0537,2,14.9923309892101,5.90501159793542,0.00000148,0.0251,6,2,7.03170165419579,4.65026044845581,"de",130.321428571429,90.2857142857143,90.2857142857143,FALSE,"du"
"11",1,11,"god",0.975806030210249,4.92612457275391,"mgpt_lc",0.000151,3,3.32372350660161,14.9923309892101,0.0537,0.00000148,2,6,5.57392072677612,7.03170165419579,"god",356.571428571429,264.214285714286,260.321428571429,FALSE,"du"
"12",1,12,"van",0.227591080798663,1.05628335475922,"mgpt_lc",0.0324,3,0.975806030210249,3.32372350660161,0.000151,0.0537,3,2,4.92612457275391,5.57392072677612,"van",231.107142857143,162.142857142857,157.785714285714,FALSE,"du"
"13",1,13,"het",3.49135529782186,3.51954865455627,"mgpt_lc",0.0309,3,0.227591080798663,0.975806030210249,0.0324,0.000151,3,3,1.05628335475922,4.92612457275391,"het",381.178571428571,219.392857142857,214.428571428571,FALSE,"du"
"14",1,14,"begin",8.1984104340539,7.53415250778198,"mgpt_lc",0.000263,5,3.49135529782186,0.227591080798663,0.0309,0.0324,3,3,3.51954865455627,1.05628335475922,"begin",542.392857142857,224.714285714286,209.571428571429,FALSE,"du"
