"","itemid","ianum","ia_text","surp","prev_surp","prev2_surp","len","prev_len","prev2_len","freq","prev_freq","prev2_freq","ent","prev_ent","prev2_ent","psychometric","context"
"562",13,146,"когда",1.86497089452994,2.51758319203978,5.6067268006548,5,6,11,6.35024801833416,4.91009054559407,2.92012332629072,4.04056596755981,4.57532846927643,4.47630782052875,92.0277777777778,"long"
"563",13,147,"производители",9.44298474790268,1.86497089452994,2.51758319203978,13,5,6,4.04139268515823,6.35024801833416,4.91009054559407,9.37728595733643,4.04056596755981,4.57532846927643,319.25,"long"
"564",13,148,"автомобилей",1.89124473604299,9.44298474790268,1.86497089452994,11,13,5,4.60959440922522,4.04139268515823,6.35024801833416,6.26120281219482,9.37728595733643,4.04056596755981,285.388888888889,"long"
"565",13,149,"пришли",9.20095220411972,1.89124473604299,9.44298474790268,6,11,13,4.88986172125819,4.60959440922522,4.04139268515823,10.9863080978394,6.26120281219482,9.37728595733643,166.194444444444,"long"
"566",13,150,"к",0.136681534706024,9.20095220411972,1.89124473604299,1,6,11,6.65030752313194,4.88986172125819,4.60959440922522,0.738313436508179,10.9863080978394,6.26120281219482,39.7222222222222,"long"
"567",13,151,"соглашению",5.01119018836668,0.136681534706024,9.20095220411972,10,1,6,3.88986172125819,6.65030752313194,4.88986172125819,4.9092175103724,0.738313436508179,10.9863080978394,221.416666666667,"long"
"568",13,152,"с",2.29715284115802,5.01119018836668,0.136681534706024,1,10,1,7.13987908640124,3.88986172125819,6.65030752313194,2.40201187133789,4.9092175103724,0.738313436508179,6.19444444444444,"long"
"569",13,153,"правительствами",5.19413881951129,2.29715284115802,5.01119018836668,15,1,10,3.35024801833416,7.13987908640124,3.88986172125819,6.93993946909904,2.40201187133789,4.9092175103724,270.527777777778,"long"
"570",13,154,"и",3.92677630134338,5.19413881951129,2.29715284115802,1,15,1,7.46982201597816,3.35024801833416,7.13987908640124,4.21764087677002,6.93993946909904,2.40201187133789,39.8333333333333,"long"
"571",13,155,"международными",8.65601391068751,3.92677630134338,5.19413881951129,14,1,15,3.67024585307412,7.46982201597816,3.35024801833416,9.21041011810303,4.21764087677002,6.93993946909904,262.138888888889,"long"
"572",13,156,"организациями.",4.61071192779331,8.65601391068751,3.92677630134338,14,14,1,4.17897694729317,3.67024585307412,7.46982201597816,5.47704217024148,9.21041011810303,4.21764087677002,274.444444444444,"long"
"573",2,5,"начинаний",13.2692227863399,10.487191192133,9.34971647657771,9,4,3,2.78031731214015,5.92012332629072,4.98989456371877,8.83498647809029,7.45317459106445,10.0923519134521,284.823529411765,"short"
"574",2,6,"и",2.02568852414584,13.2692227863399,10.487191192133,1,9,4,7.46982201597816,2.78031731214015,5.92012332629072,3.09947943687439,8.83498647809029,7.45317459106445,45.5588235294118,"short"
"575",2,7,"переходов",15.6755472871278,2.02568852414584,13.2692227863399,9,1,9,3.57978359661681,7.46982201597816,2.78031731214015,8.93886265158653,3.09947943687439,8.83498647809029,381.294117647059,"short"
