"","itemid","ianum","ia_text","surp","prev_surp","prev2_surp","len","prev_len","prev2_len","freq","prev_freq","prev2_freq","ent","prev_ent","prev2_ent","psychometric","context"
"1872",12,107,"Kennzeichen",4.19279547374574,3.98329966036627,7.58955196072828,11,3,10,4.13987908640124,7.48000694295715,2.98989456371877,9.65204453468323,5.57871913909912,6.99567577242851,373.333333333333,"long"
"1873",12,108,"des",5.58468464651125,4.19279547374574,3.98329966036627,3,11,3,6.74036268949424,4.13987908640124,7.48000694295715,5.74867820739746,9.65204453468323,5.57871913909912,228.25641025641,"long"
"1874",12,109,"frühen",11.9392973075421,5.58468464651125,4.19279547374574,6,3,11,4.62013605497376,6.74036268949424,4.13987908640124,7.14299392700195,5.74867820739746,9.65204453468323,223.74358974359,"long"
"1875",12,110,"zwanzigsten",5.25030691352338,11.9392973075421,5.58468464651125,11,6,3,2.95999483832842,4.62013605497376,6.74036268949424,5.40979379415512,7.14299392700195,5.74867820739746,318.25641025641,"long"
"1876",12,111,"Jahrhunderts",0.0222884264087073,5.25030691352338,11.9392973075421,12,11,6,4.72997428569956,2.95999483832842,4.62013605497376,0.163611263036728,5.40979379415512,7.14299392700195,195.076923076923,"long"
"1877",12,112,"variierten",9.84462602170409,0.0222884264087073,5.25030691352338,10,12,11,2.42975228000241,4.72997428569956,2.95999483832842,6.36558854579926,0.163611263036728,5.40979379415512,304.307692307692,"long"
"1878",12,113,"in",3.53608591698741,9.84462602170409,0.0222884264087073,2,10,12,7.2405492482826,2.42975228000241,4.72997428569956,5.69970464706421,6.36558854579926,0.163611263036728,89.2820512820513,"long"
"1879",12,114,"Größe",4.62463928282059,3.53608591698741,9.84462602170409,5,2,10,4.85003325768977,7.2405492482826,2.42975228000241,5.71685457229614,5.69970464706421,6.36558854579926,234.589743589744,"long"
"1880",12,115,"und",0.674855702325187,4.62463928282059,3.53608591698741,3,5,2,7.41995574848976,4.85003325768977,7.2405492482826,1.55250942707062,5.71685457229614,5.69970464706421,75.7948717948718,"long"
"1881",12,116,"Form",1.7776120502194,0.674855702325187,4.62463928282059,4,3,5,5.19865708695442,7.41995574848976,4.85003325768977,5.23346900939941,1.55250942707062,5.71685457229614,151.666666666667,"long"
"1882",12,117,"je",5.43941491867714,1.7776120502194,0.674855702325187,2,4,3,5.39967372148104,5.19865708695442,7.41995574848976,4.06690549850464,5.23346900939941,1.55250942707062,107.615384615385,"long"
"1883",12,118,"nach",0.0211423244379953,5.43941491867714,1.7776120502194,4,2,4,6.55990662503611,5.39967372148104,5.19865708695442,0.118492342531681,4.06690549850464,5.23346900939941,150.538461538462,"long"
"1884",12,119,"regionaler",12.7148694926729,0.0211423244379953,5.43941491867714,10,4,2,3.57978359661681,6.55990662503611,5.39967372148104,7.79438436031342,0.118492342531681,4.06690549850464,287.820512820513,"long"
