"","itemid","ianum","ia_text","surp","prev_surp","prev2_surp","len","prev_len","prev2_len","freq","prev_freq","prev2_freq","ent","prev_ent","prev2_ent","psychometric","context"
"1",1,3,"ρωμαϊκή",9.42890149237322,8.85681371967154,0,7,6,4,3.74973631556906,4.82020145948564,6.88986172125819,5.99581466242671,8.53480356931686,0,286.694444444444,"long"
"2",1,4,"θρησκεία",9.30152608119747,9.42890149237322,8.85681371967154,8,7,6,4.45939248775923,3.74973631556906,4.82020145948564,7.48092639446259,5.99581466242671,8.53480356931686,269.277777777778,"long"
"3",1,5,"και",4.58191976989571,9.30152608119747,9.42890149237322,3,8,7,7.51054501020661,4.45939248775923,3.74973631556906,4.24919080734253,7.48092639446259,5.99581466242671,131.972222222222,"long"
"4",1,6,"μυθολογία,",6.1512428556532,4.58191976989571,9.30152608119747,10,3,8,3.8998205024271,7.51054501020661,4.45939248775923,11.0356800593436,4.24919080734253,7.48092639446259,372.083333333333,"long"
"5",1,7,"ο",1.8518727324756,6.1512428556532,4.58191976989571,1,10,3,7.13987908640124,3.8998205024271,7.51054501020661,4.45749711990356,11.0356800593436,4.24919080734253,49,"long"
"6",1,11,"θεός",2.41435004337563,1.25860594894492,1.14282595961289,4,1,4,5.02938377768521,7.13987908640124,6.55990662503611,6.7737894654274,4.10758638381958,4.27038431167603,163.916666666667,"long"
"7",1,12,"των",2.42950532259985,2.41435004337563,1.25860594894492,3,4,1,6.85003325768977,5.02938377768521,7.13987908640124,2.97938346862793,6.7737894654274,4.10758638381958,99.6388888888889,"long"
"8",1,19,"φύση",3.67250817396264,10.8295287256588,6.71171130229303,4,5,4,4.80002935924413,4.35983548233989,6.02938377768521,5.31112357228994,12.2546594142914,9.97909221053123,297.861111111111,"long"
"9",1,20,"και",3.13789570609365,3.67250817396264,10.8295287256588,3,4,5,7.51054501020661,4.80002935924413,4.35983548233989,3.14668917655945,5.31112357228994,12.2546594142914,118.888888888889,"long"
"10",1,21,"συνήθως",10.0429975372322,3.13789570609365,3.67250817396264,7,3,4,5.19033169817029,7.51054501020661,4.80002935924413,11.3552494049072,3.14668917655945,5.31112357228994,240.305555555556,"long"
"11",1,25,"πρόσωπα,",8.31423485278552,3.29105885010524,2.12414268083181,8,3,2,4.85003325768977,6.06818586174616,7.22010808804005,10.7427834048867,5.8576488494873,4.3332462310791,282.75,"long"
"12",1,26,"αφού",8.32338668590571,8.31423485278552,3.29105885010524,4,8,3,5.5705429398819,4.85003325768977,6.06818586174616,6.05051708221436,10.7427834048867,5.8576488494873,202.75,"long"
"13",1,27,"κοιτούσε",12.9998421077602,8.32338668590571,8.31423485278552,8,4,8,3.7701152947871,5.5705429398819,4.85003325768977,10.8121069669724,6.05051708221436,10.7427834048867,285.833333333333,"long"
"14",1,28,"ταυτόχρονα",12.441683067447,12.9998421077602,8.32338668590571,10,8,4,4.94987770403687,3.7701152947871,5.5705429398819,11.0269284960814,10.8121069669724,6.05051708221436,305.583333333333,"long"
"15",1,29,"στο",5.70782429047355,12.441683067447,12.9998421077602,3,10,8,6.98989456371877,4.94987770403687,3.7701152947871,4.75989675521851,11.0269284960814,10.8121069669724,72.4166666666667,"long"
"16",1,30,"μέλλον",9.91981990363606,5.70782429047355,12.441683067447,6,3,10,5.10037054511756,6.98989456371877,4.94987770403687,8.38493330590427,4.75989675521851,11.0269284960814,255.277777777778,"long"
"17",1,31,"και",1.67678838497123,9.91981990363606,5.70782429047355,3,6,3,7.51054501020661,5.10037054511756,6.98989456371877,2.7924542427063,8.38493330590427,4.75989675521851,82.6388888888889,"long"
"18",1,32,"στο",2.14724201304093,1.67678838497123,9.91981990363606,3,3,6,6.98989456371877,7.51054501020661,5.10037054511756,4.51968955993652,2.7924542427063,8.38493330590427,121.305555555556,"long"
"19",1,33,"παρελθόν.",1.16549474668815,2.14724201304093,1.67678838497123,9,3,3,4.9698816437465,6.98989456371877,7.51054501020661,3.96017229382414,4.51968955993652,2.7924542427063,288.916666666667,"long"
"20",1,34,"Ο",3.06751542984471,1.16549474668815,2.14724201304093,1,9,3,7.13987908640124,4.9698816437465,6.98989456371877,5.17288684844971,3.96017229382414,4.51968955993652,68.5277777777778,"long"
"21",1,38,"αρχή",8.87663751480278,3.08169394627554,13.7297757155997,4,3,14,5.30102999566398,7.20951501454263,3.82020145948564,6.43699795007706,4.92233657836914,10.9724340438843,171.222222222222,"long"
"22",1,39,"και",1.30974470885055,8.87663751480278,3.08169394627554,3,4,3,7.51054501020661,5.30102999566398,7.20951501454263,3.09835290908813,6.43699795007706,4.92233657836914,146.666666666667,"long"
"23",1,40,"το",1.91131202954733,1.30974470885055,8.87663751480278,2,3,4,7.48000694295715,7.51054501020661,5.30102999566398,3.24219083786011,3.09835290908813,6.43699795007706,141.611111111111,"long"
"24",1,41,"τέλος",0.0451476861325745,1.91131202954733,1.30974470885055,5,2,3,5.65030752313194,7.48000694295715,7.51054501020661,0.346437871456146,3.24219083786011,3.09835290908813,134.111111111111,"long"
"25",1,42,"μιας",5.91840376474446,0.0451476861325745,1.91131202954733,4,5,2,5.48000694295715,5.65030752313194,7.48000694295715,3.4561824798584,0.346437871456146,3.24219083786011,178.305555555556,"long"
"26",1,43,"σύγκρουσης",10.914207980862,5.91840376474446,0.0451476861325745,10,4,5,3.92992956008459,5.48000694295715,5.65030752313194,7.94672104157507,3.4561824798584,0.346437871456146,299.611111111111,"long"
