"","itemid","ianum","ia_text","surp","prev_surp","prev2_surp","len","prev_len","prev2_len","freq","prev_freq","prev2_freq","ent","prev_ent","prev2_ent","psychometric","context"
"3282",9,88,"beekeeping,",18.8009855447547,3.31088135521493,6.65794636226689,11,3,4,2.65991620006985,7.00860017176192,5.80002935924413,17.8410762250423,4.07034587860107,7.29981994628906,303.52380952381,"short"
"3283",9,89,"and",2.4807298101649,18.8009855447547,3.31088135521493,3,11,3,7.40993312333129,2.65991620006985,7.00860017176192,5.51943922042847,17.8410762250423,4.07034587860107,107.166666666667,"short"
"3284",9,90,"honey",4.72438342980756,2.4807298101649,18.8009855447547,5,3,11,4.36921585741014,7.40993312333129,2.65991620006985,10.0760978460312,5.51943922042847,17.8410762250423,228.52380952381,"short"
"3285",9,91,"was",1.50056659577651,4.72438342980756,2.4807298101649,3,5,3,6.82020145948564,4.36921585741014,7.40993312333129,5.23864984512329,10.0760978460312,5.51943922042847,153.857142857143,"short"
"3286",9,92,"stored",9.34533862580485,1.50056659577651,4.72438342980756,6,3,5,4.17897694729317,6.82020145948564,4.36921585741014,6.55655288696289,5.23864984512329,10.0760978460312,262.690476190476,"short"
"3287",9,93,"in",0.857952010967596,9.34533862580485,1.50056659577651,2,6,3,7.26951294421792,4.17897694729317,6.82020145948564,3.2849600315094,6.55655288696289,5.23864984512329,107.52380952381,"short"
"3288",9,94,"jars",8.62135909900895,0.857952010967596,9.34533862580485,4,2,6,3.45024910831936,7.26951294421792,4.17897694729317,8.10591290891171,3.2849600315094,6.55655288696289,154.238095238095,"short"
"3289",9,98,"which",0.676922555848637,2.12044180237906,6.7495919872764,5,2,4,6.30102999566398,7.39967372148104,6.19865708695442,1.97751104831696,7.02527189254761,7.91946458816528,190,"short"
"3290",9,99,"were",1.36042644713906,0.676922555848637,2.12044180237906,4,5,2,6.34044411484012,6.30102999566398,7.39967372148104,4.63230848312378,1.97751104831696,7.02527189254761,97.0952380952381,"short"
"3291",9,100,"found",6.6238320745674,1.36042644713906,0.676922555848637,5,4,5,5.68033551341456,6.34044411484012,6.30102999566398,8.69212245941162,4.63230848312378,1.97751104831696,180.214285714286,"short"
"3292",9,101,"in",1.87666855992524,6.6238320745674,1.36042644713906,2,5,4,7.26951294421792,5.68033551341456,6.34044411484012,4.82282495498657,8.69212245941162,4.63230848312378,100.619047619048,"short"
"3293",9,102,"the",1.49669686552459,1.87666855992524,6.6238320745674,3,2,5,7.72997428569956,7.26951294421792,5.68033551341456,7.32068061828613,4.82282495498657,8.69212245941162,111.690476190476,"short"
"3294",9,103,"tombs",9.01488024154582,1.49669686552459,1.87666855992524,5,3,2,3.34044411484012,7.72997428569956,7.26951294421792,11.6240638494492,7.32068061828613,4.82282495498657,163.690476190476,"short"
