"","itemid","ianum","ia_text","surp","prev_surp","prev2_surp","len","prev_len","prev2_len","freq","prev_freq","prev2_freq","ent","prev_ent","prev2_ent","psychometric","context"
"890",6,16,"één",3.32303079600113,0.0114916075701254,10.2997103643722,3,3,9,5.7701152947871,6.65030752313194,4.85973856619715,3.82518482208252,0.111019387841225,3.39736890792847,170.392857142857,"long"
"891",6,17,"rond",11.6676008931939,3.32303079600113,0.0114916075701254,4,3,3,5.55990662503611,5.7701152947871,6.65030752313194,5.55989456176758,3.82518482208252,0.111019387841225,221.892857142857,"long"
"892",6,18,"glas",2.5950476469724,11.6676008931939,3.32303079600113,4,4,3,4.65030752313194,5.55990662503611,5.7701152947871,5.76649713516235,5.55989456176758,3.82518482208252,220.392857142857,"long"
"893",6,19,"en",2.35695700823815,2.5950476469724,11.6676008931939,2,4,4,7.39967372148104,4.65030752313194,5.55990662503611,3.65821886062622,5.76649713516235,5.55989456176758,87.7857142857143,"long"
"894",6,20,"bedoeld",12.1427941550405,2.35695700823815,2.5950476469724,7,2,4,4.84010609445676,7.39967372148104,4.65030752313194,4.6925573348999,3.65821886062622,5.76649713516235,325.142857142857,"long"
"895",6,21,"voor",1.40624564571,12.1427941550405,2.35695700823815,4,7,2,7.04921802267018,4.84010609445676,7.39967372148104,1.44087886810303,4.6925573348999,3.65821886062622,152.464285714286,"long"
"896",6,22,"één",7.05660235027046,1.40624564571,12.1427941550405,3,4,7,5.7701152947871,7.04921802267018,4.84010609445676,5.66473197937012,1.44087886810303,4.6925573348999,175.785714285714,"long"
"897",6,23,"oog,",4.20961948189998,7.05660235027046,1.40624564571,4,3,4,4.88986172125819,5.7701152947871,7.04921802267018,5.28077721595764,5.66473197937012,1.44087886810303,199.321428571429,"long"
"898",6,24,"afgestemd",11.8101901946907,4.20961948189998,7.05660235027046,9,4,3,3.60959440922522,4.88986172125819,5.7701152947871,7.6804877333343,5.28077721595764,5.66473197937012,232.464285714286,"long"
"899",6,25,"op",0.0377986326346031,11.8101901946907,4.20961948189998,2,9,4,7.12057393120585,3.60959440922522,4.88986172125819,0.319703578948975,7.6804877333343,5.28077721595764,69.2142857142857,"long"
"900",6,26,"de",1.81140134527266,0.0377986326346031,11.8101901946907,2,2,9,7.72997428569956,7.12057393120585,3.60959440922522,3.63867139816284,0.319703578948975,7.6804877333343,89.1428571428571,"long"
"901",6,27,"noden",12.4481425138434,1.81140134527266,0.0377986326346031,5,2,2,3.0899051114394,7.72997428569956,7.12057393120585,12.0124192237854,3.63867139816284,0.319703578948975,247.214285714286,"long"
"902",6,28,"van",0.148830294588718,12.4481425138434,1.81140134527266,3,5,2,7.51054501020661,3.0899051114394,7.72997428569956,0.772432565689087,12.0124192237854,3.63867139816284,89.6428571428571,"long"
"903",6,29,"de",2.10058443632673,0.148830294588718,12.4481425138434,2,3,5,7.72997428569956,7.51054501020661,3.0899051114394,3.20175743103027,0.772432565689087,12.0124192237854,69.1785714285714,"long"
"904",6,30,"slechtziende.",18.1503460357633,2.10058443632673,0.148830294588718,13,2,3,2.84010609445676,7.72997428569956,7.51054501020661,14.4922532527708,3.20175743103027,0.772432565689087,403.214285714286,"long"
"905",6,31,"Een",3.68611140711034,18.1503460357633,2.10058443632673,3,13,2,7.40993312333129,2.84010609445676,7.72997428569956,4.93863725662231,14.4922532527708,3.20175743103027,34.6785714285714,"long"
"906",6,32,"monocle",0.715800064108954,3.68611140711034,18.1503460357633,7,3,13,1.94987770403687,7.40993312333129,2.84010609445676,4.45291538350284,4.93863725662231,14.4922532527708,338.321428571429,"long"
"907",6,33,"functioneert",11.1853965975549,0.715800064108954,3.68611140711034,12,7,3,3.79028516403324,1.94987770403687,7.40993312333129,4.55622158944607,4.45291538350284,4.93863725662231,336.535714285714,"long"
"908",6,34,"op",4.68593958047338,11.1853965975549,0.715800064108954,2,12,7,7.12057393120585,3.79028516403324,1.94987770403687,5.61122512817383,4.55622158944607,4.45291538350284,42.6428571428571,"long"
"909",6,35,"dezelfde",2.1279065415353,4.68593958047338,11.1853965975549,8,2,12,5.33041377334919,7.12057393120585,3.79028516403324,4.7207818031311,5.61122512817383,4.55622158944607,316.821428571429,"long"
"910",6,36,"wijze",2.25298480498232,2.1279065415353,4.68593958047338,5,8,2,4.82994669594164,5.33041377334919,7.12057393120585,1.13811433315277,4.7207818031311,5.61122512817383,127.25,"long"
"911",6,37,"als",0.165627906914758,2.25298480498232,2.1279065415353,3,5,8,6.80002935924413,4.82994669594164,5.33041377334919,0.957321166992188,1.13811433315277,4.7207818031311,78.0357142857143,"long"
"912",6,38,"een",0.128175113698157,0.165627906914758,2.25298480498232,3,3,5,7.40993312333129,6.80002935924413,4.82994669594164,0.985039412975311,0.957321166992188,1.13811433315277,39.2142857142857,"long"
"913",6,39,"bril,",5.86608476907926,0.128175113698157,0.165627906914758,5,3,3,4.28103336724773,7.40993312333129,6.80002935924413,11.6682103574276,0.985039412975311,0.957321166992188,239.142857142857,"long"
"914",6,40,"met",6.23883543002514,5.86608476907926,0.128175113698157,3,5,3,7,4.28103336724773,7.40993312333129,2.73365211486816,11.6682103574276,0.985039412975311,82.8214285714286,"long"
"915",6,41,"het",3.83799490532949,6.23883543002514,5.86608476907926,3,3,5,7.48995847942483,7,4.28103336724773,3.91144633293152,2.73365211486816,11.6682103574276,152.821428571429,"long"
"916",6,42,"verschil",0.950755632724336,3.83799490532949,6.23883543002514,8,3,3,4.98989456371877,7.48995847942483,7,4.04735561646521,3.91144633293152,2.73365211486816,196.928571428571,"long"
"917",6,43,"dat",0.0560204432405382,0.950755632724336,3.83799490532949,3,8,3,7.10037054511756,4.98989456371877,7.48995847942483,0.387541681528091,4.04735561646521,3.91144633293152,36.2142857142857,"long"
"918",6,44,"ze",7.30088150174842,0.0560204432405382,0.950755632724336,2,3,8,6.69019608002851,7.10037054511756,4.98989456371877,3.57766056060791,0.387541681528091,4.04735561646521,93.1785714285714,"long"
"919",6,45,"niet",3.63113483508485,7.30088150174842,0.0560204432405382,4,2,3,6.95999483832842,6.69019608002851,7.10037054511756,6.78984069824219,3.57766056060791,0.387541681528091,186.928571428571,"long"
"920",6,46,"op",4.7533107135494,3.63113483508485,7.30088150174842,2,4,2,7.12057393120585,6.95999483832842,6.69019608002851,7.38027811050415,6.78984069824219,3.57766056060791,76.6071428571429,"long"
"921",6,47,"de",2.22870509102228,4.7533107135494,3.63113483508485,2,2,4,7.72997428569956,7.12057393120585,6.95999483832842,5.42443180084229,7.38027811050415,6.78984069824219,46.1071428571429,"long"
"922",6,48,"neus",4.87345769875977,2.22870509102228,4.7533107135494,4,2,2,4.63042787502502,7.72997428569956,7.12057393120585,7.13868825137615,5.42443180084229,7.38027811050415,133.571428571429,"long"
"923",6,49,"wordt",2.72542036853203,4.87345769875977,2.22870509102228,5,4,2,6.38916608436453,4.63042787502502,7.72997428569956,6.16005802154541,7.13868825137615,5.42443180084229,136.678571428571,"long"
"924",6,50,"geplaatst",1.48352916373002,2.72542036853203,4.87345769875977,9,5,4,5.26007138798508,6.38916608436453,4.63042787502502,3.24530529975891,6.16005802154541,7.13868825137615,222.071428571429,"long"
"925",6,51,"en",3.06701071515191,1.48352916373002,2.72542036853203,2,9,5,7.39967372148104,5.26007138798508,6.38916608436453,2.40365767478943,3.24530529975891,6.16005802154541,22.3928571428571,"long"
"926",6,52,"ook",5.33577799788754,3.06701071515191,1.48352916373002,3,2,9,6.69019608002851,7.39967372148104,5.26007138798508,5.70159673690796,2.40365767478943,3.24530529975891,110.75,"long"
"927",6,53,"niet",0.468990203746726,5.33577799788754,3.06701071515191,4,3,2,6.95999483832842,6.69019608002851,7.39967372148104,2.15785527229309,5.70159673690796,2.40365767478943,170.678571428571,"long"
"928",6,54,"achter",8.74564821537412,0.468990203746726,5.33577799788754,6,4,3,5.58994960132571,6.95999483832842,6.69019608002851,4.10103797912598,2.15785527229309,5.70159673690796,161.964285714286,"long"
"929",6,55,"het",1.77461396272964,8.74564821537412,0.468990203746726,3,6,4,7.48995847942483,5.58994960132571,6.95999483832842,2.69361543655396,4.10103797912598,2.15785527229309,92.4285714285714,"long"
"930",6,56,"oor",1.97796666585061,1.77461396272964,8.74564821537412,3,3,6,4.23044892137827,7.48995847942483,5.58994960132571,4.59334754943848,2.69361543655396,4.10103797912598,155.285714285714,"long"
"931",6,57,"wordt",4.54379337464378,1.97796666585061,1.77461396272964,5,3,3,6.38916608436453,4.23044892137827,7.48995847942483,4.04859399795532,4.59334754943848,2.69361543655396,149.5,"long"
"932",6,58,"gehaakt.",16.7550319571143,4.54379337464378,1.97796666585061,8,5,3,2.72015930340596,6.38916608436453,4.23044892137827,7.04616776108742,4.04859399795532,4.59334754943848,266.714285714286,"long"
"933",6,59,"Aan",9.09768395818132,16.7550319571143,4.54379337464378,3,8,5,6.75966784468963,2.72015930340596,6.38916608436453,4.50798892974854,7.04616776108742,4.04859399795532,102.035714285714,"long"
"934",6,60,"die",8.67354829353324,9.09768395818132,16.7550319571143,3,3,8,6.8998205024271,6.75966784468963,2.72015930340596,2.7707679271698,4.50798892974854,7.04616776108742,163.714285714286,"long"
"935",6,61,"ring",13.2320908737103,8.67354829353324,9.09768395818132,4,3,3,4.60959440922522,6.8998205024271,6.75966784468963,6.68069934844971,2.7707679271698,4.50798892974854,144.714285714286,"long"
"936",6,62,"is",3.09388917804637,13.2320908737103,8.67354829353324,2,4,3,7.19865708695442,4.60959440922522,6.8998205024271,6.01390981674194,6.68069934844971,2.7707679271698,103.928571428571,"long"
"937",6,63,"een",0.989004675823963,3.09388917804637,13.2320908737103,3,2,4,7.40993312333129,7.19865708695442,4.60959440922522,4.11862564086914,6.01390981674194,6.68069934844971,83.2142857142857,"long"
"938",6,64,"touwtje",13.7988955647578,0.989004675823963,3.09388917804637,7,3,2,3.26007138798508,7.40993312333129,7.19865708695442,15.6012475639582,4.11862564086914,6.01390981674194,242,"long"
"939",6,65,"bevestigd,",3.61698405959677,13.7988955647578,0.989004675823963,10,7,3,4.54032947479087,3.26007138798508,7.40993312333129,6.25561693031341,15.6012475639582,4.11862564086914,219.535714285714,"long"
