	sample_id	word_id	word	score	shannon	renyi
0	0	0	고대	8.051231384277344	7.840912818908691	8.990928649902344
1	0	1	로마의	3.6096463203430176	4.670759677886963	7.370595932006836
2	0	2	종교와	9.79333758354187	6.732423782348633	8.089676856994629
3	0	3	신화에서	7.236698627471924	5.89218282699585	7.676397323608398
4	0	4	야누스는	15.319074749946594	4.8142805099487305	7.663963794708252
5	0	5	시작과	11.485191583633423	6.824028015136719	8.148287773132324
6	0	6	문의	9.278571367263794	5.180084705352783	7.5220441818237305
7	0	7	신으로	7.250779151916504	6.47768497467041	7.949024200439453
8	0	8	여겨졌다.	3.3672049567103386	5.547636032104492	7.703094482421875
9	0	9	그는	4.484813690185547	5.705852031707764	7.7646002769470215
10	0	10	양면적	19.811874389648438	6.574373245239258	8.098103523254395
11	0	11	성격을	12.279562950134277	4.217718124389648	7.076432228088379
12	0	12	지녀	7.770507872104645	4.5345072746276855	7.034822463989258
13	0	13	보통	10.42947769165039	5.377892971038818	7.8222270011901855
14	0	14	두	4.702923774719238	6.011578559875488	8.001049041748047
15	0	15	개의	2.653120517730713	5.0942816734313965	7.372048377990723
16	0	16	얼굴을	6.4063262939453125	6.892673015594482	8.137062072753906
17	0	17	가지고	3.1484293937683105	3.520537853240967	6.473891735076904
18	0	18	있는	3.604398488998413	3.283071517944336	6.456363201141357
19	0	19	것으로	1.911723017692566	5.391537666320801	7.530770778656006
20	0	20	그려지는데,	13.364860504865646	3.029843807220459	6.40842866897583
21	0	21	이는	2.4874300956726074	5.775035381317139	7.796276092529297
22	0	22	그가	5.573968887329102	6.662836074829102	8.103438377380371
23	0	23	미래와	12.456205606460571	7.052936553955078	8.298757553100586
24	0	24	과거를	7.526993155479431	6.200207233428955	7.862662315368652
25	0	25	모두	4.344239234924316	6.20684814453125	7.676816940307617
26	0	26	살피기	9.68844997882843	6.397785663604736	7.804607391357422
27	0	27	때문이다.	4.577616833150387	1.870361089706421	4.633429050445557
28	0	28	야	5.972538471221924	6.148106575012207	7.9197893142700195
29	0	29	누스는	29.09405517578125	0.014143514446914196	1.416053056716919
30	0	30	갈등의	14.659545660018921	7.028250694274902	8.290939331054688
31	0	31	시작과	6.5545700788497925	5.988011360168457	7.727412700653076
32	0	32	끝을	2.4050504863262177	5.729133605957031	7.756620407104492
33	0	33	주재하고,	12.443851828575134	5.674141883850098	7.551111698150635
34	0	34	이에	6.562276840209961	7.050931930541992	8.285560607910156
35	0	35	따라	2.4650192260742188	4.828887939453125	7.3271260261535645
36	0	36	전쟁과	8.711915016174316	7.159549236297607	8.385272979736328
37	0	37	평화	2.9483537673950195	6.194669723510742	7.858846664428711
38	0	38	역시	9.2381591796875	3.4866435527801514	6.208566188812256
39	0	39	관장한다.	10.150346132460982	6.810205936431885	8.123001098632812
40	0	40	야누스	2.6898950706236064	5.845160484313965	7.821035385131836
41	0	41	사원의	14.161190390586853	1.291553020477295	4.8641557693481445
42	0	42	문은	8.420381724834442	6.921152114868164	8.154207229614258
43	0	43	전	7.291937828063965	7.112786293029785	8.367093086242676
44	0	44	쟁시에는	28.060208320617676	5.22764253616333	7.340447425842285
45	0	45	열려	7.352436542510986	7.43044376373291	8.491837501525879
46	0	46	있고	3.164217472076416	4.360813140869141	7.002266883850098
47	0	47	평화의	9.440085411071777	1.9439555406570435	6.760030746459961
48	0	48	시기에는	9.050194680690765	6.120200157165527	7.795888423919678
49	0	49	닫혀	7.64665088057518	7.183394908905029	8.365694046020508
50	0	50	있다.	1.090332880616188	2.783153533935547	5.327598571777344
51	0	51	문의	7.433439493179321	6.313634872436523	8.032289505004883
52	0	52	신으로서	5.768489241600037	5.757687568664551	8.00153636932373
53	0	53	야누스는	5.556356662069447	6.505451202392578	8.10253620147705
54	0	54	집의	10.285380244255066	6.960224151611328	8.19747257232666
55	0	55	문으로	7.101096153259277	6.154658317565918	8.08594036102295
56	0	56	나가고	9.963639736175537	6.697146415710449	8.16224193572998
57	0	57	들어오	12.189249277114868	4.147611618041992	7.378656387329102
58	0	58	는	17.194161415100098	2.5921456813812256	4.232409477233887
59	0	59	것과도	14.64011001586914	6.560392379760742	8.16018009185791
60	0	60	연관된다.	5.500490188598633	4.847084999084473	7.1611809730529785
61	0	61	야누스는	2.617112186970189	5.557929039001465	7.749687671661377
62	0	62	종종	4.819383144378662	6.600493431091309	8.00715446472168
63	0	63	변화와	12.56238079071045	6.831972599029541	8.240374565124512
64	0	64	변천을	10.119359731674194	6.921743392944336	8.229714393615723
65	0	65	상징하는데,	10.483225882053375	5.724438667297363	7.390347957611084
66	0	66	그	2.994209051132202	6.297677516937256	8.032134056091309
67	0	67	예로	6.118589401245117	5.86726188659668	7.729031562805176
68	0	68	하나의	8.914825439453125	5.481258392333984	7.9836249351501465
69	0	69	상태에서	11.633587837219238	6.352662086486816	7.946564674377441
70	0	70	다른	4.652576446533203	6.600096702575684	8.153419494628906
71	0	71	상태	6.784562110900879	5.965587615966797	7.649738788604736
72	0	72	로	8.52189826965332	2.963350296020508	5.899392604827881
73	0	73	혹은	8.541278839111328	6.2427568435668945	7.904804229736328
74	0	74	하나의	6.033291816711426	6.501489639282227	8.140634536743164
75	0	75	관점에서	9.031526565551758	5.834110736846924	7.6962409019470215
76	0	76	다른	4.28809928894043	6.99937105178833	8.252163887023926
77	0	77	관점으로의	15.984442949295044	1.9335808753967285	5.74912691116333
78	0	78	진보,	13.685518741607666	5.7627668380737305	7.7184624671936035
79	0	79	그리고	2.0595574378967285	5.298461437225342	7.686531066894531
